test_season,window,n_train_seasons,fit_seconds,n_matches,correct_3,a3_in_top2,a3_in_top3,exact_321,unordered_top3,top3_ev_precision,log_loss_p3,brier_p3,ev_mae,ece_p3,n_player_rows,correct_3_ci_lo,correct_3_ci_hi,log_loss_p3_ci_lo,log_loss_p3_ci_hi,exact_321_ci_lo,exact_321_ci_hi,n_players,season_mae,season_rmse,season_bias,spearman,rank_mae_top30,winner_pred_rank,winner_correct,top3_hit,top3_n,top5_hit,top5_n,top10_hit,top10_n
2017,recent8,8,30.5,198,0.6161616161616161,0.8282828282828283,0.9141414141414141,0.11616161616161616,0.2474747474747475,0.6952861952861954,1.0918695027148586,0.011690218783594957,0.11111119897506289,0.003986504026278573,8712,0.5454545454545454,0.6844696969696968,0.9586282328753597,1.2283208551032208,0.07575757575757576,0.16426767676767665,656,0.7190705320110912,1.5027346779859498,1.7289692712760059e-15,0.7680126220193765,9.243243243243244,2,False,1.0,3,0.6,5,0.6,10
2018,recent8,8,31.7,198,0.5454545454545454,0.7373737373737373,0.8535353535353535,0.1111111111111111,0.29797979797979796,0.6952861952861954,1.39031212721069,0.01399207541454656,0.11541020251527062,0.0037621543077440618,8712,0.47474747474747475,0.6161616161616161,1.2004097288762983,1.604316861691399,0.0707070707070707,0.15656565656565657,656,0.8289837695120864,1.7999813062142191,1.9095836023552692e-14,0.7758852823479427,14.029411764705882,1,True,0.3333333333333333,3,0.2,5,0.5454545454545454,11
2019,recent8,8,29.9,198,0.6363636363636364,0.8181818181818182,0.8939393939393939,0.10606060606060606,0.26262626262626265,0.7070707070707071,1.1507591198801086,0.011750651542400653,0.10525889801433275,0.00318642681185945,8712,0.5707070707070707,0.7070707070707071,0.9901904154869504,1.3319587764206993,0.06565656565656566,0.15151515151515152,654,0.6999504408128785,1.4439656085246402,1.2996739260749539e-15,0.7524512742072127,9.67741935483871,3,False,0.75,4,0.6,5,0.8,10
2020,recent8,8,32.9,153,0.5294117647058824,0.7581699346405228,0.8823529411764706,0.06535947712418301,0.20915032679738563,0.6492374727668845,1.3060212887218206,0.013446767323831882,0.12362905569533374,0.0027819854195670615,6732,0.45098039215686275,0.6078431372549019,1.151645900496213,1.4703611765246412,0.0292483660130719,0.1111111111111111,654,0.649681182370217,1.2785317734479928,-5.595252429915162e-16,0.7551767317871122,9.433333333333334,1,True,0.5,4,0.625,8,0.7,10
2021,recent8,8,34.6,198,0.6868686868686869,0.8434343434343434,0.9141414141414141,0.13131313131313133,0.2878787878787879,0.7053872053872055,1.0698082396230308,0.009949754702162682,0.1021912404536401,0.004771026650877833,9108,0.618560606060606,0.7424242424242424,0.9045632839130178,1.2488297306634824,0.08080808080808081,0.18181818181818182,674,0.7144340847979719,1.5341451372333281,-2.0557245322436133e-15,0.7460894229108025,7.67741935483871,1,True,0.6666666666666666,3,0.6666666666666666,6,0.8,10
2022,recent8,8,38.0,198,0.6565656565656566,0.8282828282828283,0.8939393939393939,0.08080808080808081,0.23232323232323232,0.6868686868686869,1.108320748194589,0.011155821715138221,0.10235714577805026,0.0024250361792797536,9108,0.5832070707070707,0.7222222222222222,0.9681242544488824,1.2578682716141656,0.045454545454545456,0.11616161616161616,683,0.6824085856947685,1.4253742605311166,-7.282282796955639e-16,0.7715928089022938,14.911764705882353,3,False,0.6666666666666666,3,0.8,5,0.8,10
2023,recent8,8,25.2,207,0.4927536231884058,0.7294685990338164,0.8115942028985508,0.04830917874396135,0.2028985507246377,0.6199677938808374,1.5328748295702974,0.013763541373100933,0.12147423420363979,0.0038919200244751455,9522,0.42995169082125606,0.5580917874396134,1.3338082469898973,1.7554944336494058,0.021618357487922707,0.0821256038647343,663,0.8771026505623226,1.8572423026281766,-1.3717868805021543e-15,0.735561165815735,10.266666666666667,6,False,0.6666666666666666,3,0.6,5,0.7,10
2024,recent8,8,24.4,207,0.5120772946859904,0.7004830917874396,0.8115942028985508,0.057971014492753624,0.19806763285024154,0.6135265700483092,1.5216620224029769,0.014001915411766494,0.11952481716162563,0.003785266751491006,9522,0.4467391304347826,0.5797101449275363,1.3218685604708027,1.7297061106536449,0.028985507246376812,0.0821256038647343,658,0.883513190624763,1.8608126821217177,-5.939187001034272e-16,0.7287363080631959,7.529411764705882,2,False,0.6666666666666666,3,0.4,5,0.7,10
2025,recent8,8,21.7,207,0.5507246376811594,0.7294685990338164,0.8599033816425121,0.06280193236714976,0.16908212560386474,0.6360708534621577,1.4212425709018062,0.013330361442514828,0.11736354891491223,0.0036267877292781824,9522,0.4830917874396135,0.616062801932367,1.2601941587262406,1.584440036613765,0.033816425120772944,0.09178743961352658,742,0.7514640707316818,1.7623835347042869,-4.788023825876686e-16,0.7114651090076743,9.066666666666666,6,False,0.6666666666666666,3,0.4,5,0.6,10
2026,recent8,8,19.0,207,0.6908212560386473,0.8647342995169082,0.9323671497584541,0.18357487922705315,0.3961352657004831,0.7648953301127216,0.905948055548331,0.009096641525444215,0.09124709453348773,0.004989773797136717,9522,0.6254830917874397,0.7658212560386471,0.7808969141803003,1.0252917426314574,0.13526570048309178,0.23925120772946848,745,0.5777359102111512,1.2933730700313317,-7.39155194918225e-17,0.7168657461037726,5.709677419354839,1,True,1.0,3,0.8571428571428571,7,0.8,10
