test_season,window,n_train_seasons,fit_seconds,n_matches,correct_3,a3_in_top2,a3_in_top3,exact_321,unordered_top3,top3_ev_precision,log_loss_p3,brier_p3,ev_mae,ece_p3,n_player_rows,correct_3_ci_lo,correct_3_ci_hi,log_loss_p3_ci_lo,log_loss_p3_ci_hi,exact_321_ci_lo,exact_321_ci_hi,n_players,season_mae,season_rmse,season_bias,spearman,rank_mae_top30,winner_pred_rank,winner_correct,top3_hit,top3_n,top5_hit,top5_n,top10_hit,top10_n
2017,recent8,8,26.8,198,0.6111111111111112,0.8232323232323232,0.9040404040404041,0.10606060606060606,0.26262626262626265,0.7020202020202022,1.077279987345077,0.011641400810590148,0.10891402830080571,0.003082410303653525,8712,0.5404040404040404,0.6767676767676768,0.9537797922156076,1.2111530574532219,0.06805555555555556,0.15416666666666656,656,0.6848212543054605,1.433181635120353,-2.8297147822763137e-16,0.7699996364239261,9.297297297297296,2,False,1.0,3,0.6,5,0.6,10
2018,recent8,8,27.7,198,0.5353535353535354,0.7424242424242424,0.8686868686868687,0.11616161616161616,0.2828282828282828,0.6986531986531985,1.3898884803053937,0.014051997698353075,0.11461526471923425,0.003750703836944715,8712,0.46464646464646464,0.601010101010101,1.202841509240039,1.603928521095264,0.07575757575757576,0.16161616161616163,656,0.8047385784485943,1.6991692720253688,4.365071989501835e-15,0.7763493836846822,13.176470588235293,1,True,0.3333333333333333,3,0.2,5,0.6363636363636364,11
2019,recent8,8,28.4,198,0.6262626262626263,0.8131313131313131,0.9040404040404041,0.10101010101010101,0.29292929292929293,0.7104377104377105,1.1456820121342428,0.011771930971939341,0.10579643067761382,0.0033653053622327714,8712,0.5606060606060606,0.6919191919191919,0.9929449621669015,1.3130244214852367,0.06565656565656566,0.14646464646464646,654,0.7189098917179274,1.4833496448306644,4.264342871343109e-16,0.7540620608178707,9.387096774193548,6,False,0.5,4,0.4,5,0.8,10
2020,recent8,8,27.9,153,0.5620915032679739,0.7581699346405228,0.8888888888888888,0.0915032679738562,0.23529411764705882,0.6535947712418301,1.2798209268166938,0.013123200597332723,0.12170718851609424,0.003864930865254143,6732,0.48676470588235293,0.6470588235294118,1.1211686520018067,1.453427693469059,0.05228758169934641,0.14722222222222206,654,0.6194611422052592,1.2083924679858848,-4.617441325658143e-16,0.7585429059205777,8.633333333333333,1,True,0.75,4,0.875,8,0.8,10
2021,recent8,8,30.0,198,0.6818181818181818,0.8636363636363636,0.9040404040404041,0.13636363636363635,0.26262626262626265,0.6902356902356903,1.054941858185881,0.009773820280524453,0.10124376606361257,0.004828638699660977,9108,0.6262626262626263,0.7501262626262625,0.8853710618141557,1.2422320471987245,0.08825757575757576,0.18686868686868688,674,0.6936205576909253,1.4597764372742406,1.0963864171965937e-15,0.7473686172780918,6.903225806451613,1,True,0.6666666666666666,3,0.6666666666666666,6,0.8,10
2022,recent8,8,31.3,198,0.6363636363636364,0.8383838383838383,0.898989898989899,0.07575757575757576,0.2474747474747475,0.6902356902356903,1.1017904991570826,0.011108603582009916,0.10173516768660397,0.003918751598258847,9108,0.5707070707070707,0.7046717171717171,0.9596122708973734,1.2565802762523932,0.04040404040404041,0.1111111111111111,683,0.6740548919671664,1.4428203225923544,-2.236701144779232e-16,0.7722858177045397,14.176470588235293,5,False,0.6666666666666666,3,0.8,5,0.8,10
2023,recent8,8,34.8,207,0.5169082125603864,0.7004830917874396,0.821256038647343,0.04830917874396135,0.19806763285024154,0.6135265700483091,1.5084700188381264,0.013681374732397115,0.1206939855858289,0.003507121781206198,9522,0.45410628019323673,0.5797101449275363,1.3066491517177359,1.726708412321661,0.024154589371980676,0.07729468599033816,663,0.8644618635688766,1.831098611738637,-3.8795847714201545e-15,0.737465462509669,9.4,7,False,0.3333333333333333,3,0.6,5,0.7,10
2024,recent8,8,31.8,207,0.5120772946859904,0.7246376811594203,0.8309178743961353,0.07246376811594203,0.24154589371980675,0.640901771336554,1.5230990971035356,0.014069125018631034,0.11867285374905866,0.004290405128481536,9522,0.4492753623188406,0.5774154589371979,1.3250169261765192,1.735962168101135,0.043478260869565216,0.10628019323671498,658,0.8673083705440537,1.8196791670759263,9.718669638056082e-17,0.7319084546488227,7.0588235294117645,2,False,0.6666666666666666,3,0.4,5,0.7,10
2025,recent8,8,31.2,207,0.5314009661835749,0.7246376811594203,0.8695652173913043,0.06280193236714976,0.1932367149758454,0.6489533011272142,1.4160502154032688,0.013388323956932588,0.11641414735595641,0.003297072817891393,9522,0.463768115942029,0.5967391304347824,1.2557927695863653,1.574957621544091,0.033816425120772944,0.0966183574879227,742,0.7447021069830198,1.7634242584334512,7.660838121402698e-16,0.7130163248530057,9.9,6,False,0.6666666666666666,3,0.4,5,0.7,10
2026,recent8,8,18.3,207,0.7004830917874396,0.8695652173913043,0.9371980676328503,0.20772946859903382,0.38164251207729466,0.7665056360708535,0.8921987685414392,0.00896254904811558,0.0908249539456589,0.004985867979432509,9522,0.6376811594202898,0.7729468599033816,0.7750187600825724,1.0046287966710277,0.16654589371980677,0.26570048309178745,745,0.5812334591230741,1.2880061624051322,4.149998763726357e-15,0.7167975040373961,5.193548387096774,1,True,1.0,3,0.7142857142857143,7,0.8,10
