test_season,window,n_train_seasons,fit_seconds,n_matches,correct_3,a3_in_top2,a3_in_top3,exact_321,unordered_top3,top3_ev_precision,log_loss_p3,brier_p3,ev_mae,ece_p3,n_player_rows,correct_3_ci_lo,correct_3_ci_hi,log_loss_p3_ci_lo,log_loss_p3_ci_hi,exact_321_ci_lo,exact_321_ci_hi,n_players,season_mae,season_rmse,season_bias,spearman,rank_mae_top30,winner_pred_rank,winner_correct,top3_hit,top3_n,top5_hit,top5_n,top10_hit,top10_n,tau
2022,expanding,19,183.2,198,0.6515151515151515,0.8232323232323232,0.8737373737373737,0.11616161616161616,0.23232323232323232,0.691919191919192,1.138306537078898,0.011172820225044053,0.10119169647810589,0.004256222157964075,9108,0.5909090909090909,0.7171717171717171,0.9867090149691521,1.3008569116546587,0.07815656565656566,0.16666666666666666,683,0.6433042199217353,1.3611735716416433,6.762119740030236e-17,0.7756489323080199,13.676470588235293,4,False,0.3333333333333333,3,0.8,5,0.7,10,2.4320213310107346
2023,expanding,20,194.2,207,0.4927536231884058,0.714975845410628,0.8067632850241546,0.06763285024154589,0.20772946859903382,0.6086956521739131,1.5779698221438332,0.01406032468348798,0.12025097088233204,0.0043720708125339364,9522,0.4225845410628019,0.5603864734299517,1.3352027022428932,1.8175884557893764,0.03864734299516908,0.10144927536231885,663,0.8542196245758041,1.818152082661745,9.645376503530772e-17,0.7359381662741495,9.533333333333333,5,False,0.3333333333333333,3,0.8,5,0.7,10,2.568883109103428
2024,expanding,21,187.7,207,0.5314009661835749,0.7439613526570048,0.8260869565217391,0.06763285024154589,0.21739130434782608,0.6344605475040258,1.4851158488831235,0.0136484045925865,0.12849051489889687,0.004766345061174123,9522,0.46606280193236715,0.5990338164251208,1.331209112989114,1.6430842060417283,0.033816425120772944,0.10144927536231885,658,0.9205063171177087,1.8958217064028884,6.479113092037387e-17,0.7330974429124364,6.911764705882353,2,False,0.6666666666666666,3,0.4,5,0.7,10,1.858715003380377
2025,expanding,22,201.8,207,0.5314009661835749,0.7632850241545893,0.8743961352657005,0.04830917874396135,0.178743961352657,0.6505636070853463,1.3657976683095379,0.01299102299787247,0.12148475041208204,0.004577867773398363,9522,0.46606280193236715,0.5990338164251208,1.2289027644973436,1.4995987145207001,0.01932367149758454,0.07729468599033816,742,0.7529354049862105,1.7079095263218587,5.745628591052023e-17,0.7115302300794162,7.166666666666667,8,False,0.6666666666666666,3,0.4,5,0.7,10,2.0217818441838653
2026,expanding,23,214.3,207,0.6473429951690821,0.8454106280193237,0.9227053140096618,0.13043478260869565,0.3526570048309179,0.7375201288244767,1.0110596081354986,0.010073702376563354,0.10033103579252634,0.007280936017685721,9522,0.5820048309178745,0.714975845410628,0.9069292528447288,1.107681157851901,0.09178743961352658,0.17391304347826086,745,0.6703127940347287,1.4491550962476039,8.345300587786411e-18,0.7130227532891232,5.032258064516129,1,True,0.6666666666666666,3,0.8571428571428571,7,0.9,10,2.0849930635457925
2012,recent8,8,60.5,198,0.5505050505050505,0.797979797979798,0.8686868686868687,0.10606060606060606,0.23737373737373738,0.6531986531986532,1.3080453381016073,0.013421208756052612,0.12197058340929431,0.004876240317716254,8712,0.4797979797979798,0.6265151515151512,1.1490853060435102,1.4491872612640093,0.06805555555555556,0.1491161616161615,676,0.7644933277274618,1.5278174902058306,-2.1021974430772194e-17,0.7559424415974811,10.838709677419354,3,False,0.3333333333333333,3,0.8,5,0.8,10,2.2148266277107
2013,recent8,8,70.9,198,0.5303030303030303,0.7575757575757576,0.8535353535353535,0.05555555555555555,0.1919191919191919,0.648148148148148,1.3094549730748715,0.012805684881496705,0.12157850088853753,0.0038764112686403853,8712,0.4643939393939394,0.5959595959595959,1.16741876647811,1.4622116283523214,0.025252525252525252,0.08585858585858586,677,0.7783561519370965,1.510808011999115,0.0,0.7639593290145015,10.676470588235293,1,True,1.0,3,0.6,5,0.6,10,2.2324082757954073
2014,recent8,8,60.3,198,0.6111111111111112,0.7626262626262627,0.8737373737373737,0.11616161616161616,0.2828282828282828,0.7087542087542088,1.207054961892321,0.012363730842011124,0.10990146383996453,0.0039017202509733923,8712,0.5529040404040404,0.6794191919191918,1.0804301636501144,1.3425409886610773,0.07575757575757576,0.16161616161616163,663,0.6808062843232849,1.323966975594377,-9.109522253334617e-17,0.7662296466316403,9.266666666666667,7,False,0.5,4,0.75,8,0.7,10,2.2443115193943246
2015,recent8,8,64.6,197,0.5736040609137056,0.7715736040609137,0.868020304568528,0.08121827411167512,0.23857868020304568,0.6700507614213198,1.2565193459783832,0.012876693562123868,0.11189086382913038,0.002313465852343039,8668,0.49746192893401014,0.649746192893401,1.1109405863795576,1.425293475443088,0.04568527918781726,0.1319796954314721,665,0.676244516124701,1.4240226304338117,3.2054559507974446e-17,0.7671138422260928,12.705882352941176,2,False,0.6666666666666666,3,1.0,5,0.7,10,2.3257046188064114
2016,recent8,8,70.9,198,0.6262626262626263,0.8080808080808081,0.8737373737373737,0.10606060606060606,0.24242424242424243,0.6734006734006734,1.1750045728679503,0.012422167904551147,0.11143138299339457,0.004203513946325588,8712,0.5579545454545455,0.6818181818181818,1.0492184959302588,1.2976564224011644,0.06565656565656566,0.14646464646464646,656,0.7774035147284738,1.6086623766273271,1.0831444142684454e-17,0.7602310321899123,10.36111111111111,1,True,0.3333333333333333,3,0.42857142857142855,7,0.5833333333333334,12,2.2207964037915073
