test_season,window,n_train_seasons,fit_seconds,n_matches,correct_3,a3_in_top2,a3_in_top3,exact_321,unordered_top3,top3_ev_precision,log_loss_p3,brier_p3,ev_mae,ece_p3,n_player_rows,correct_3_ci_lo,correct_3_ci_hi,log_loss_p3_ci_lo,log_loss_p3_ci_hi,exact_321_ci_lo,exact_321_ci_hi,n_players,season_mae,season_rmse,season_bias,spearman,rank_mae_top30,winner_pred_rank,winner_correct,top3_hit,top3_n,top5_hit,top5_n,top10_hit,top10_n
2022,expanding,19,80.0,198,0.6414141414141414,0.8080808080808081,0.8888888888888888,0.10606060606060606,0.23232323232323232,0.6919191919191919,1.1905672713008961,0.011667237682630175,0.11164975088286523,0.005008094105219433,9108,0.5858585858585859,0.7121212121212122,1.053678909516437,1.3212125996226913,0.06060606060606061,0.14646464646464646,683,0.7049547648057181,1.4717176118669522,1.690529935007559e-16,0.7682447254702811,15.617647058823529,7,False,0.3333333333333333,3,0.6,5,0.7,10
2023,expanding,20,90.2,207,0.5314009661835749,0.6908212560386473,0.821256038647343,0.07729468599033816,0.2028985507246377,0.6215780998389695,1.5277833204840057,0.013641135765081665,0.12844543087071109,0.003345073178480414,9522,0.463768115942029,0.5942028985507246,1.332823641779851,1.716303113761162,0.043478260869565216,0.12077294685990338,663,0.9118406129033585,1.8862822499865632,2.143417000784616e-17,0.7281692576402075,11.133333333333333,8,False,0.6666666666666666,3,0.6,5,0.7,10
2024,expanding,21,84.7,207,0.5169082125603864,0.7246376811594203,0.821256038647343,0.057971014492753624,0.21256038647342995,0.639291465378422,1.5061769949077444,0.013977213498308657,0.12467977602293391,0.0028157241906132053,9522,0.4492753623188406,0.5797101449275363,1.330954251249546,1.6818239876999537,0.028985507246376812,0.08695652173913043,658,0.9150322337315379,1.9541601070139294,-6.479113092037387e-17,0.7289128076686946,8.058823529411764,2,False,0.6666666666666666,3,0.4,5,0.6,10
2025,expanding,22,94.4,207,0.5652173913043478,0.7294685990338164,0.8647342995169082,0.043478260869565216,0.13526570048309178,0.6231884057971014,1.391313796838202,0.013061718008221555,0.12254466907359006,0.003195818619643599,9522,0.5024154589371981,0.6328502415458938,1.2408476895178002,1.531045894732422,0.01932367149758454,0.07246376811594203,742,0.7812389524799297,1.8072532424103869,2.729173580749711e-16,0.7073391978688377,7.9,6,False,0.6666666666666666,3,0.4,5,0.7,10
2026,expanding,23,95.4,207,0.6763285024154589,0.8695652173913043,0.9227053140096618,0.15458937198067632,0.3285024154589372,0.7342995169082127,0.9546754113006262,0.009448326559052178,0.09953549568117498,0.006978697423790981,9522,0.6086956521739131,0.7439613526570048,0.8469782233810287,1.0614620439532207,0.10603864734299517,0.2028985507246377,745,0.6676383366500631,1.4489001456866217,-2.2889967326499874e-16,0.7110011467866727,5.354838709677419,1,True,0.6666666666666666,3,0.8571428571428571,7,0.8,10
2012,recent8,8,32.0,198,0.5757575757575758,0.7575757575757576,0.8686868686868687,0.10606060606060606,0.25252525252525254,0.654882154882155,1.31954062197386,0.013008143622686203,0.13067857668158492,0.006958145612340444,8712,0.5050505050505051,0.6440656565656565,1.1992581909153572,1.462189491904846,0.06565656565656566,0.14646464646464646,676,0.7911620769002596,1.5298818903757394,0.0,0.7514797192613211,11.64516129032258,3,False,0.3333333333333333,3,0.6,5,0.8,10
2013,recent8,8,31.6,198,0.5909090909090909,0.7929292929292929,0.8686868686868687,0.09595959595959595,0.23232323232323232,0.6632996632996635,1.3737729540301409,0.013299059619919975,0.13157366132230722,0.007495507327418832,8712,0.5202020202020202,0.6565656565656566,1.2513634599899857,1.5069315612972176,0.05555555555555555,0.1390151515151514,677,0.8085982993916443,1.495522933683721,-1.049546138493501e-16,0.7672959734059454,10.323529411764707,1,True,1.0,3,0.8,5,0.6,10
2014,recent8,8,29.0,198,0.6262626262626263,0.7626262626262627,0.8686868686868687,0.13131313131313133,0.25757575757575757,0.702020202020202,1.2524955488229772,0.012508729311371805,0.1177293409662292,0.006285679349322717,8712,0.5606060606060606,0.6919191919191919,1.1241406328453283,1.392356901921426,0.09090909090909091,0.17436868686868676,663,0.733238553156967,1.409289447079876,-5.35854250196154e-18,0.7638257263985878,11.133333333333333,6,False,0.5,4,0.75,8,0.6,10
2015,recent8,8,31.9,197,0.5939086294416244,0.7715736040609137,0.8730964467005076,0.09137055837563451,0.22842639593908629,0.6768189509306259,1.2420631837786922,0.012462001569891747,0.1192892979877719,0.005046163020399218,8668,0.5228426395939086,0.6473350253807105,1.1180321371107151,1.4073296148173275,0.05583756345177665,0.1346446700507613,665,0.7136668194935583,1.4076453867270386,-1.8698493046318426e-17,0.7665082210811577,12.029411764705882,1,True,0.6666666666666666,3,1.0,5,0.8,10
2016,recent8,8,34.6,198,0.5757575757575758,0.7878787878787878,0.898989898989899,0.07575757575757576,0.23232323232323232,0.6868686868686869,1.2068665655460322,0.012508561713285267,0.11304643329632152,0.003613641856478855,8712,0.507449494949495,0.6440656565656565,1.0785418292836875,1.357579697008257,0.04040404040404041,0.11376262626262615,656,0.7532759671244196,1.5586715178233024,-6.401383488326512e-15,0.7573993575784448,10.583333333333334,1,True,0.3333333333333333,3,0.42857142857142855,7,0.6666666666666666,12
