test_season,window,n_train_seasons,fit_seconds,n_matches,correct_3,a3_in_top2,a3_in_top3,exact_321,unordered_top3,top3_ev_precision,log_loss_p3,brier_p3,ev_mae,ece_p3,n_player_rows,correct_3_ci_lo,correct_3_ci_hi,log_loss_p3_ci_lo,log_loss_p3_ci_hi,exact_321_ci_lo,exact_321_ci_hi,n_players,season_mae,season_rmse,season_bias,spearman,rank_mae_top30,winner_pred_rank,winner_correct,top3_hit,top3_n,top5_hit,top5_n,top10_hit,top10_n
2017,recent8,8,27.6,198,0.6212121212121212,0.8131313131313131,0.9141414141414141,0.12626262626262627,0.26262626262626265,0.696969696969697,1.0757716102270003,0.011613725271071565,0.1084031538021201,0.0030988900658991533,8712,0.5529040404040404,0.6844696969696968,0.9525099028667454,1.212945831420369,0.08080808080808081,0.1717171717171717,656,0.6949945963893682,1.4591863479440743,1.0831444142684454e-16,0.76941636598912,9.297297297297296,2,False,1.0,3,0.6,5,0.6,10
2018,recent8,8,27.8,198,0.5454545454545454,0.7474747474747475,0.8686868686868687,0.10606060606060606,0.2828282828282828,0.6919191919191919,1.40069710765076,0.014157138723238259,0.11479008144749012,0.003949197875909611,8712,0.46944444444444444,0.6161616161616161,1.2146673312721155,1.6113843162334014,0.06565656565656566,0.1491161616161615,656,0.8079247911933856,1.7576311827665343,9.986591499555067e-15,0.7762668853391805,13.676470588235293,1,True,0.3333333333333333,3,0.2,5,0.5454545454545454,11
2019,recent8,8,29.1,198,0.6464646464646465,0.8181818181818182,0.9141414141414141,0.10101010101010101,0.29292929292929293,0.7087542087542088,1.1333870924746463,0.011688905940253727,0.10544188520658634,0.0039281921320817,8712,0.5858585858585859,0.7121212121212122,0.9795270426760246,1.2944611696125534,0.06565656565656566,0.14646464646464646,654,0.7020397978483026,1.4291068349864804,1.5753623346363077e-15,0.7532484202639822,9.0,3,False,0.75,4,0.6,5,0.8,10
2020,recent8,8,27.1,153,0.5555555555555556,0.7647058823529411,0.8954248366013072,0.08496732026143791,0.22875816993464052,0.6535947712418301,1.2944237325619752,0.013219905087630388,0.12239771833700286,0.004880249978721189,6732,0.477124183006536,0.6339869281045751,1.1384812980442613,1.4671663199771725,0.0457516339869281,0.13071895424836602,654,0.6379704692157164,1.2654821954903344,1.6296851737616978e-17,0.7562389920582596,9.6,1,True,0.5,4,0.75,8,0.8,10
2021,recent8,8,29.2,198,0.6616161616161617,0.8484848484848485,0.9141414141414141,0.13131313131313133,0.2828282828282828,0.6986531986531987,1.0733655292569346,0.009973472390294592,0.1017557518777443,0.004262039941067189,9108,0.6060606060606061,0.7272727272727273,0.9084399890379864,1.2592324667981851,0.08585858585858586,0.1794191919191918,674,0.7039539535719666,1.4980073035288708,-1.1411906698224162e-15,0.7461992144801838,8.193548387096774,1,True,1.0,3,0.6666666666666666,6,0.9,10
2022,recent8,8,29.1,198,0.6313131313131313,0.8333333333333334,0.9040404040404041,0.0707070707070707,0.23232323232323232,0.6919191919191919,1.0936883801659265,0.011001251424389272,0.10198122687422206,0.002914767919647177,9108,0.5630050505050505,0.702020202020202,0.9512635757170202,1.2472234662639448,0.03535353535353535,0.10606060606060606,683,0.6856668745920492,1.4329320275383053,-2.600815284627014e-17,0.7717991922134633,14.470588235294118,3,False,0.6666666666666666,3,0.8,5,0.8,10
2023,recent8,8,35.5,207,0.5120772946859904,0.7004830917874396,0.8067632850241546,0.043478260869565216,0.2028985507246377,0.6135265700483091,1.5203525140754888,0.013752060666473215,0.12081395484308784,0.004531928923678643,9522,0.4444444444444444,0.5748792270531401,1.3153968202687376,1.7499839867623166,0.014492753623188406,0.07246376811594203,663,0.869880295582967,1.847520817902054,2.2077195108081545e-15,0.7380238607304641,9.7,7,False,0.6666666666666666,3,0.6,5,0.7,10
2024,recent8,8,32.2,207,0.5120772946859904,0.7198067632850241,0.8405797101449275,0.06763285024154589,0.2318840579710145,0.640901771336554,1.5131753823933216,0.013982417888909878,0.11867937897201891,0.004602955668897033,9522,0.44420289855072465,0.5797101449275363,1.3205169094203608,1.7237628284508308,0.03864734299516908,0.1039855072463767,658,0.8664451981642961,1.8150329770742786,-2.0517191458118395e-16,0.7310840863260635,7.117647058823529,2,False,0.6666666666666666,3,0.4,5,0.7,10
2025,recent8,8,33.4,207,0.5410628019323671,0.714975845410628,0.855072463768116,0.06763285024154589,0.1932367149758454,0.6457326892109502,1.4104360528016764,0.013383131952439177,0.11640466422789984,0.00364368141092735,9522,0.47342995169082125,0.6112318840579709,1.2550227240750063,1.5762618808026232,0.033816425120772944,0.09915458937198057,742,0.7478657780235558,1.7630811329963652,3.3611927257654333e-15,0.7130707750671106,9.366666666666667,6,False,0.6666666666666666,3,0.4,5,0.6,10
2026,recent8,8,19.3,207,0.7004830917874396,0.893719806763285,0.9516908212560387,0.1932367149758454,0.3671497584541063,0.7616747181964574,0.8824735072397175,0.008857191391874552,0.09068478527772383,0.005365073957338557,9522,0.639975845410628,0.7754830917874395,0.7653376399301948,0.9886484741669489,0.14722222222222223,0.2463768115942029,745,0.5855458160342735,1.3014706830188574,-6.187444292944497e-16,0.7166381447191448,5.483870967741935,1,True,1.0,3,0.7142857142857143,7,0.8,10
