model,experiment,season,n_matches,correct_3,a3_in_top2,a3_in_top3,exact_321,unordered_top3,top3_ev_precision,log_loss_p3,brier_p3,ev_mae,ece_p3,n_player_rows,n_players,season_mae,season_rmse,season_bias,spearman,rank_mae_top30,winner_pred_rank,winner_correct,top3_hit,top3_n,top5_hit,top5_n,top10_hit,top10_n
"A (current, with role)",A_structural_pl,2022,198,0.6414141414141414,0.8131313131313131,0.8737373737373737,0.08585858585858586,0.21212121212121213,0.6801346801346803,1.1932130411979067,0.011690813585440192,0.11048475264370672,0.005349372381043135,9108,683,0.7164730703574154,1.5226095062394305,-1.4694606358142629e-16,0.7688767989687804,16.676470588235293,6,False,0.3333333333333333,3,0.6,5,0.7,10
"A (current, with role)",A_structural_pl,2023,207,0.5169082125603864,0.7294685990338164,0.8067632850241546,0.05314009661835749,0.18357487922705315,0.5974235104669887,1.49861558808625,0.013635628705533392,0.12725468058319322,0.002587888565251209,9522,663,0.892754562983949,1.8279510778365118,-4.286834001569232e-16,0.7307769644177441,9.633333333333333,4,False,0.6666666666666666,3,0.8,5,0.7,10
"A (current, with role)",A_structural_pl,2024,207,0.5410628019323671,0.7053140096618358,0.8357487922705314,0.06763285024154589,0.2222222222222222,0.640901771336554,1.4753788102712129,0.013749782807693792,0.12237570763886291,0.0017011478013807145,9522,658,0.887835920094294,1.8231543390229241,6.479113092037387e-17,0.7278240547139609,6.970588235294118,2,False,0.6666666666666666,3,0.6,5,0.7,10
"A (current, with role)",A_structural_pl,2025,207,0.5410628019323671,0.7391304347826086,0.8647342995169082,0.03864734299516908,0.1497584541062802,0.6312399355877618,1.386185160572309,0.01316240510511281,0.12077598409845336,0.0023538003016809307,9522,742,0.7583902750777446,1.729594754277893,-6.032910020604624e-16,0.710262339924427,8.066666666666666,6,False,0.6666666666666666,3,0.4,5,0.8,10
"A (current, with role)",A_structural_pl,2026,207,0.7053140096618358,0.8405797101449275,0.9323671497584541,0.178743961352657,0.34299516908212563,0.7455716586151371,0.9549793857104815,0.009432519662699692,0.09786675940719605,0.0059889128118427734,9522,745,0.6375166239217633,1.3662247330300261,-3.731541548538781e-16,0.7115395285623748,6.0,1,True,0.6666666666666666,3,0.7142857142857143,7,0.7,10
A role-free,A_structural_pl_rolefree,2012,198,0.5555555555555556,0.7727272727272727,0.8484848484848485,0.09090909090909091,0.23232323232323232,0.6515151515151515,1.3110549278454082,0.013091727871138421,0.1283237802850176,0.005974754522353588,8712,676,0.801625623542618,1.5140662629046375,-9.512443429924417e-16,0.7534126170607275,11.516129032258064,3,False,0.3333333333333333,3,0.6,5,0.8,10
A role-free,A_structural_pl_rolefree,2013,198,0.5707070707070707,0.7626262626262627,0.8535353535353535,0.09090909090909091,0.2222222222222222,0.64983164983165,1.3721544684410771,0.013245678318304976,0.1305862515991419,0.006751062759988656,8712,677,0.8078541388390421,1.5474475617419854,-8.396369107948009e-17,0.7671381607267077,11.294117647058824,1,True,1.0,3,0.6,5,0.6,10
A role-free,A_structural_pl_rolefree,2014,198,0.6060606060606061,0.7878787878787878,0.8787878787878788,0.12121212121212122,0.2676767676767677,0.7037037037037037,1.2478547080528262,0.012648587497065687,0.11896046989912512,0.006681721498359284,8712,663,0.7212736169190378,1.369566720978902,1.339635625490385e-16,0.766890573147463,10.8,3,False,0.5,4,0.875,8,0.7,10
A role-free,A_structural_pl_rolefree,2015,197,0.5888324873096447,0.7563451776649747,0.8781725888324873,0.09137055837563451,0.2182741116751269,0.6700507614213198,1.2912020780624036,0.01290039810531239,0.122040653321194,0.005294044849087405,8668,665,0.7034982244800355,1.3624020455761698,2.6712132923312036e-17,0.7675604037169343,12.911764705882353,2,False,0.6666666666666666,3,1.0,5,0.6,10
A role-free,A_structural_pl_rolefree,2016,198,0.6161616161616161,0.797979797979798,0.8636363636363636,0.09595959595959595,0.24242424242424243,0.6784511784511785,1.2347074138545007,0.012741177397603342,0.11537800324574524,0.0029206505954022756,8712,656,0.7792449675558645,1.6470035268002563,2.5128950411027932e-15,0.7570412412671074,10.416666666666666,1,True,0.3333333333333333,3,0.42857142857142855,7,0.5833333333333334,12
A role-free,A_structural_pl_rolefree,2017,198,0.6060606060606061,0.8131313131313131,0.9141414141414141,0.08585858585858586,0.24242424242424243,0.6851851851851852,1.1100076993387014,0.011687437152141782,0.11423673607078685,0.004003236616768637,8712,656,0.7196464977027847,1.485050313500504,-1.2388464238195344e-15,0.7672887363722658,9.432432432432432,2,False,1.0,3,0.6,5,0.6,10
A role-free,A_structural_pl_rolefree,2018,198,0.5252525252525253,0.7676767676767676,0.8686868686868687,0.10606060606060606,0.2828282828282828,0.6784511784511783,1.4424205956564595,0.014538694249340539,0.121660120421695,0.00285674978137371,8712,656,0.8244508179792022,1.7806161130589222,9.423356404135476e-16,0.7752832472695179,13.705882352941176,1,True,0.3333333333333333,3,0.2,5,0.45454545454545453,11
A role-free,A_structural_pl_rolefree,2019,198,0.6515151515151515,0.797979797979798,0.9040404040404041,0.12626262626262627,0.2727272727272727,0.7070707070707071,1.1722469535998457,0.011777674730137268,0.11226970752238986,0.005662184998314329,8712,654,0.72897256969502,1.4317235588402584,8.827461357875862e-17,0.7489305040037542,8.03225806451613,3,False,0.75,4,0.6,5,0.8,10
A role-free,A_structural_pl_rolefree,2020,153,0.5816993464052288,0.7450980392156863,0.8888888888888888,0.058823529411764705,0.2222222222222222,0.6535947712418301,1.3500388024745618,0.013516661051781014,0.13009733263292533,0.0055007841217607914,6732,654,0.6532311389434119,1.24634573418455,-1.0864567825077984e-16,0.7558495868077624,9.166666666666666,1,True,0.5,4,0.75,8,0.9,10
A role-free,A_structural_pl_rolefree,2021,198,0.6818181818181818,0.8787878787878788,0.9141414141414141,0.13636363636363635,0.2828282828282828,0.7037037037037036,1.0790884935849328,0.010144450010882902,0.10825588777747262,0.007405017160856731,9108,674,0.7098909860683758,1.495848036832925,6.852415107478711e-17,0.7502703868529239,7.806451612903226,2,False,0.6666666666666666,3,0.6666666666666666,6,0.8,10
A role-free,A_structural_pl_rolefree,2022,198,0.6414141414141414,0.8181818181818182,0.8838383838383839,0.09595959595959595,0.2222222222222222,0.6801346801346803,1.1906937830274074,0.011676211195270547,0.11098291448748769,0.0047333783907454845,9108,683,0.7169776051275074,1.5240819374022148,1.0663342666970757e-16,0.7693057316276132,16.5,6,False,0.3333333333333333,3,0.6,5,0.7,10
A role-free,A_structural_pl_rolefree,2023,207,0.5072463768115942,0.714975845410628,0.8019323671497585,0.043478260869565216,0.178743961352657,0.5990338164251208,1.5214945439798258,0.013766881030664362,0.1282109422908037,0.0028133997254172404,9522,663,0.9064228864288463,1.8675785370780051,-4.394004851608463e-16,0.7298570113883185,10.066666666666666,4,False,0.6666666666666666,3,0.8,5,0.6,10
A role-free,A_structural_pl_rolefree,2024,207,0.5217391304347826,0.714975845410628,0.8405797101449275,0.043478260869565216,0.20772946859903382,0.6312399355877618,1.4711111859984165,0.013787069232621992,0.12291756867751566,0.0020046810016960395,9522,658,0.9057319368605954,1.8717596129928298,-4.319408728024925e-17,0.729220704899013,7.176470588235294,2,False,0.6666666666666666,3,0.6,5,0.7,10
A role-free,A_structural_pl_rolefree,2025,207,0.5507246376811594,0.7439613526570048,0.8647342995169082,0.04830917874396135,0.15942028985507245,0.6312399355877618,1.3736591827707858,0.013076174701100274,0.12133807332744587,0.0024518951067913353,9522,742,0.7613815346349296,1.741576503608703,-7.660838121402698e-16,0.7092457244333278,7.9,6,False,0.6666666666666666,3,0.4,5,0.8,10
A role-free,A_structural_pl_rolefree,2026,207,0.6859903381642513,0.8309178743961353,0.9323671497584541,0.16908212560386474,0.357487922705314,0.745571658615137,0.9595146874198441,0.00954982635755646,0.09856487216187414,0.006124454447367505,9522,745,0.6463881519163378,1.3835696802369706,-1.2684856893435346e-15,0.7103160416920853,5.774193548387097,1,True,0.6666666666666666,3,0.8571428571428571,7,0.8,10
