season,match_id,n_distinct_top_picks,consensus_pick_correct,any_correct,all_correct,p3_spread_on_consensus_pick,max_p3_consensus,correct_A_structural_pl,correct_B_performance_xgb_rank_tuned,correct_C_stats_only_pl,agreement,spread_bin
2012,2012_R15_fremantle_v_western_bulldogs_2012-07-08,1,True,True,True,0.13419528442430473,0.7979580498323072,True,True,True,all agree,0.10-0.20
2012,2012_R15_gold_coast_v_geelong_2012-07-08,1,True,True,True,0.1938780263494836,0.47229190956745665,True,True,True,all agree,0.10-0.20
2012,2012_R15_hawthorn_v_greater_western_sydney_2012-07-08,1,True,True,True,0.244347672768418,0.4348477082022921,True,True,True,all agree,0.20-0.35
2012,2012_R15_melbourne_v_richmond_2012-07-07,1,True,True,True,0.08647915867147549,0.3937604060071744,True,True,True,all agree,<0.10
2012,2012_R15_north_melbourne_v_west_coast_2012-07-07,2,False,True,False,0.15557187851418042,0.4132045129335779,True,False,True,2 vs 1,0.10-0.20
2012,2012_R15_port_adelaide_v_adelaide_2012-07-07,2,False,False,False,0.18247106397488855,0.5072332596733092,False,False,False,2 vs 1,0.10-0.20
2012,2012_R15_st_kilda_v_essendon_2012-07-07,1,True,True,True,0.09126409749356057,0.4501678707377657,True,True,True,all agree,<0.10
2012,2012_R15_sydney_v_brisbane_lions_2012-07-07,1,True,True,True,0.1576390804655013,0.4298090762494116,True,True,True,all agree,0.10-0.20
2012,2012_R16_brisbane_lions_v_st_kilda_2012-07-14,2,False,False,False,0.2134134199667715,0.2253562470773376,False,False,False,2 vs 1,0.20-0.35
2012,2012_R16_geelong_v_collingwood_2012-07-14,1,False,False,False,0.12204842792100445,0.3935778196654492,False,False,False,all agree,0.10-0.20
2012,2012_R16_greater_western_sydney_v_adelaide_2012-07-15,1,True,True,True,0.04968986171163359,0.3600875480434995,True,True,True,all agree,<0.10
2012,2012_R16_melbourne_v_fremantle_2012-07-14,1,False,False,False,0.18773947237609692,0.3008813388510258,False,False,False,all agree,0.10-0.20
2012,2012_R16_north_melbourne_v_carlton_2012-07-13,2,True,True,False,0.23856159203974076,0.36121748344703447,False,True,True,2 vs 1,0.20-0.35
2012,2012_R16_port_adelaide_v_essendon_2012-07-14,1,False,False,False,0.11491072200179481,0.49266197570892395,False,False,False,all agree,0.10-0.20
2012,2012_R16_richmond_v_gold_coast_2012-07-14,1,False,False,False,0.27787343536075554,0.5263255942753117,False,False,False,all agree,0.20-0.35
2012,2012_R16_west_coast_v_sydney_2012-07-15,1,False,False,False,0.09023236918394922,0.4261388195633999,False,False,False,all agree,<0.10
2012,2012_R16_western_bulldogs_v_hawthorn_2012-07-15,1,True,True,True,0.2309036234812467,0.7108140284672074,True,True,True,all agree,0.20-0.35
2012,2012_R17_adelaide_v_west_coast_2012-07-21,1,False,False,False,0.06892832783296077,0.3600675917926035,False,False,False,all agree,<0.10
2012,2012_R17_collingwood_v_hawthorn_2012-07-21,2,False,False,False,0.14147404969875663,0.29204401852866824,False,False,False,2 vs 1,0.10-0.20
2012,2012_R17_fremantle_v_greater_western_sydney_2012-07-22,1,True,True,True,0.12940745594183856,0.8110132012444327,True,True,True,all agree,0.10-0.20
2012,2012_R17_geelong_v_essendon_2012-07-20,1,False,False,False,0.1359910488183772,0.4003469425753954,False,False,False,all agree,0.10-0.20
2012,2012_R17_gold_coast_v_brisbane_lions_2012-07-21,1,True,True,True,0.15316613290307768,0.6938689300606299,True,True,True,all agree,0.10-0.20
2012,2012_R17_melbourne_v_port_adelaide_2012-07-21,2,True,True,False,0.10526965378417485,0.3363865198572648,True,False,True,2 vs 1,0.10-0.20
2012,2012_R17_richmond_v_north_melbourne_2012-07-22,1,True,True,True,0.21723206671108547,0.5518430132727261,True,True,True,all agree,0.20-0.35
2012,2012_R17_sydney_v_st_kilda_2012-07-22,1,True,True,True,0.11746831573816519,0.6927871377083153,True,True,True,all agree,0.10-0.20
2012,2012_R17_western_bulldogs_v_carlton_2012-07-21,1,False,False,False,0.1681262463326914,0.3175985047224593,False,False,False,all agree,0.10-0.20
2012,2012_R18_carlton_v_richmond_2012-07-28,1,True,True,True,0.2343370853341189,0.4619758564450027,True,True,True,all agree,0.20-0.35
2012,2012_R18_essendon_v_hawthorn_2012-07-27,2,False,False,False,0.14758628552852518,0.21673267936931695,False,False,False,2 vs 1,0.10-0.20
2012,2012_R18_geelong_v_adelaide_2012-07-28,2,False,False,False,0.25242365383309684,0.27077509649166626,False,False,False,2 vs 1,0.20-0.35
2012,2012_R18_gold_coast_v_sydney_2012-07-28,1,True,True,True,0.13621414319316233,0.418990973832512,True,True,True,all agree,0.10-0.20
2012,2012_R18_greater_western_sydney_v_collingwood_2012-07-28,1,True,True,True,0.14245756717645308,0.8245266311150766,True,True,True,all agree,0.10-0.20
2012,2012_R18_north_melbourne_v_melbourne_2012-07-28,1,True,True,True,0.2256948848336534,0.49873131732785475,True,True,True,all agree,0.20-0.35
2012,2012_R18_port_adelaide_v_fremantle_2012-07-29,1,True,True,True,0.2034988783954622,0.3554940811957315,True,True,True,all agree,0.20-0.35
2012,2012_R18_st_kilda_v_western_bulldogs_2012-07-29,2,False,False,False,0.07939645440471713,0.2576391997735428,False,False,False,2 vs 1,<0.10
2012,2012_R18_west_coast_v_brisbane_lions_2012-07-29,2,True,True,False,0.2490873120573588,0.2282294328904748,True,False,True,2 vs 1,0.20-0.35
2012,2012_R19_adelaide_v_essendon_2012-08-05,1,False,False,False,0.1270180537986887,0.7143658248251371,False,False,False,all agree,0.10-0.20
2012,2012_R19_brisbane_lions_v_richmond_2012-08-04,1,True,True,True,0.11795648895737171,0.45645160588907147,True,True,True,all agree,0.10-0.20
2012,2012_R19_carlton_v_sydney_2012-08-05,2,True,True,False,0.09146966660626127,0.30767363057431274,True,False,True,2 vs 1,<0.10
2012,2012_R19_collingwood_v_st_kilda_2012-08-04,2,False,True,False,0.1839737392904127,0.29530616437317186,False,False,True,2 vs 1,0.10-0.20
2012,2012_R19_fremantle_v_west_coast_2012-08-04,1,True,True,True,0.10804078609539125,0.9283583748770489,True,True,True,all agree,0.10-0.20
2012,2012_R19_greater_western_sydney_v_port_adelaide_2012-08-04,1,True,True,True,0.14962825697303755,0.4996663839863757,True,True,True,all agree,0.10-0.20
2012,2012_R19_hawthorn_v_geelong_2012-08-03,2,False,True,False,0.1947073407435189,0.3424151988377022,False,False,True,2 vs 1,0.10-0.20
2012,2012_R19_melbourne_v_gold_coast_2012-08-05,2,True,True,False,0.34706136835280627,0.46577291510089586,True,False,True,2 vs 1,0.20-0.35
2012,2012_R19_western_bulldogs_v_north_melbourne_2012-08-04,1,False,False,False,0.1721230561758394,0.4016504149038754,False,False,False,all agree,0.10-0.20
2012,2012_R1_fremantle_v_geelong_2012-03-31,1,True,True,True,0.07852055986284473,0.46230748181645026,True,True,True,all agree,<0.10
2012,2012_R1_gold_coast_v_adelaide_2012-03-31,1,False,False,False,0.057657462748000154,0.5107756064793486,False,False,False,all agree,<0.10
2012,2012_R1_greater_western_sydney_v_sydney_2012-03-24,1,False,False,False,0.118431852127106,0.3849505624682266,False,False,False,all agree,0.10-0.20
2012,2012_R1_hawthorn_v_collingwood_2012-03-30,2,False,True,False,0.32033542380386215,0.41375398740218444,False,False,True,2 vs 1,0.20-0.35
2012,2012_R1_melbourne_v_brisbane_lions_2012-03-31,2,True,True,False,0.06654510110548989,0.3832488139278159,False,True,True,2 vs 1,<0.10
2012,2012_R1_north_melbourne_v_essendon_2012-03-31,1,True,True,True,0.24339668407482196,0.742091617839693,True,True,True,all agree,0.20-0.35
2012,2012_R1_port_adelaide_v_st_kilda_2012-04-01,2,False,True,False,0.3663732907837064,0.3260214662675336,True,False,True,2 vs 1,>0.35
2012,2012_R1_richmond_v_carlton_2012-03-29,1,False,False,False,0.09852491481880582,0.3703658177127445,False,False,False,all agree,<0.10
2012,2012_R1_western_bulldogs_v_west_coast_2012-04-01,2,False,True,False,0.11530776593550396,0.3807715626776551,True,False,False,2 vs 1,0.10-0.20
2012,2012_R20_adelaide_v_fremantle_2012-08-11,1,True,True,True,0.13085430598517211,0.560275585337804,True,True,True,all agree,0.10-0.20
2012,2012_R20_carlton_v_brisbane_lions_2012-08-11,2,True,True,False,0.06700325093561557,0.2001973902724873,True,False,True,2 vs 1,<0.10
2012,2012_R20_essendon_v_north_melbourne_2012-08-12,2,True,True,False,0.18918812603607166,0.28171577385105034,False,True,True,2 vs 1,0.10-0.20
2012,2012_R20_gold_coast_v_greater_western_sydney_2012-08-11,1,False,False,False,0.20204648819809712,0.4202133443397737,False,False,False,all agree,0.20-0.35
2012,2012_R20_hawthorn_v_port_adelaide_2012-08-12,2,True,True,False,0.19265064903106466,0.25138180765280754,True,True,False,2 vs 1,0.10-0.20
2012,2012_R20_richmond_v_western_bulldogs_2012-08-12,1,True,True,True,0.1366123115410639,0.6741400154570862,True,True,True,all agree,0.10-0.20
2012,2012_R20_st_kilda_v_melbourne_2012-08-11,2,True,True,False,0.11912534867321622,0.29863059831555644,True,False,True,2 vs 1,0.10-0.20
2012,2012_R20_sydney_v_collingwood_2012-08-11,2,False,True,False,0.2504447312155728,0.5717754347440923,False,False,True,2 vs 1,0.20-0.35
2012,2012_R20_west_coast_v_geelong_2012-08-10,1,True,True,True,0.2015303114306165,0.48212710097048267,True,True,True,all agree,0.20-0.35
2012,2012_R21_brisbane_lions_v_adelaide_2012-08-18,1,False,False,False,0.06535031207125924,0.3973620321104336,False,False,False,all agree,<0.10
2012,2012_R21_collingwood_v_north_melbourne_2012-08-18,1,False,False,False,0.20281108245056811,0.41071118656954947,False,False,False,all agree,0.20-0.35
2012,2012_R21_essendon_v_carlton_2012-08-18,1,True,True,True,0.08169833149239214,0.7872831405646398,True,True,True,all agree,<0.10
2012,2012_R21_fremantle_v_richmond_2012-08-18,1,True,True,True,0.23126313309413737,0.3622345028311254,True,True,True,all agree,0.20-0.35
2012,2012_R21_geelong_v_st_kilda_2012-08-17,2,True,True,False,0.2105962155132346,0.3566293914932807,True,True,False,2 vs 1,0.20-0.35
2012,2012_R21_greater_western_sydney_v_melbourne_2012-08-18,1,True,True,True,0.21173359861812974,0.545987210942862,True,True,True,all agree,0.20-0.35
2012,2012_R21_hawthorn_v_gold_coast_2012-08-19,2,False,False,False,0.2864127424398163,0.32630760322268465,False,False,False,2 vs 1,0.20-0.35
2012,2012_R21_port_adelaide_v_west_coast_2012-08-19,1,True,True,True,0.06747526703766205,0.539620169993993,True,True,True,all agree,<0.10
2012,2012_R21_western_bulldogs_v_sydney_2012-08-19,1,True,True,True,0.07738252863593575,0.5039939448450836,True,True,True,all agree,<0.10
2012,2012_R22_geelong_v_western_bulldogs_2012-08-26,1,False,False,False,0.21723979055383763,0.43057529451646653,False,False,False,all agree,0.20-0.35
2012,2012_R22_gold_coast_v_carlton_2012-08-25,2,False,True,False,0.25457456238483944,0.28850277939368196,False,False,True,2 vs 1,0.20-0.35
2012,2012_R22_melbourne_v_adelaide_2012-08-26,1,True,True,True,0.28261547301824363,0.5661697388518642,True,True,True,all agree,0.20-0.35
2012,2012_R22_north_melbourne_v_fremantle_2012-08-26,2,False,True,False,0.016110445023088504,0.22571422647012543,False,True,False,2 vs 1,<0.10
2012,2012_R22_port_adelaide_v_brisbane_lions_2012-08-25,1,True,True,True,0.01091929090970778,0.39228984512797876,True,True,True,all agree,<0.10
2012,2012_R22_richmond_v_essendon_2012-08-24,1,False,False,False,0.056889553054294384,0.3490241634049391,False,False,False,all agree,<0.10
2012,2012_R22_st_kilda_v_greater_western_sydney_2012-08-25,1,False,False,False,0.052191366875559086,0.3208668449837009,False,False,False,all agree,<0.10
2012,2012_R22_sydney_v_hawthorn_2012-08-25,1,False,False,False,0.09873987138636509,0.32808186561735353,False,False,False,all agree,<0.10
2012,2012_R22_west_coast_v_collingwood_2012-08-25,1,False,False,False,0.025172201618208656,0.6426891696240014,False,False,False,all agree,<0.10
2012,2012_R23_adelaide_v_gold_coast_2012-09-01,1,True,True,True,0.01074382135236207,0.7619835263618712,True,True,True,all agree,<0.10
2012,2012_R23_brisbane_lions_v_western_bulldogs_2012-09-02,1,True,True,True,0.048351190914156184,0.5844740343203297,True,True,True,all agree,<0.10
2012,2012_R23_carlton_v_st_kilda_2012-09-02,1,True,True,True,0.01808070164675868,0.5439854240032815,True,True,True,all agree,<0.10
2012,2012_R23_essendon_v_collingwood_2012-09-01,1,False,False,False,0.09256617134146466,0.5058050792273249,False,False,False,all agree,<0.10
2012,2012_R23_fremantle_v_melbourne_2012-09-01,1,False,False,False,0.02133426218383566,0.4050176054404004,False,False,False,all agree,<0.10
2012,2012_R23_geelong_v_sydney_2012-09-01,1,True,True,True,0.3841101484511795,0.4249033128526552,True,True,True,all agree,>0.35
2012,2012_R23_greater_western_sydney_v_north_melbourne_2012-09-01,1,True,True,True,0.10593306653051537,0.7630075942745983,True,True,True,all agree,0.10-0.20
2012,2012_R23_hawthorn_v_west_coast_2012-08-31,2,True,True,False,0.2151520414112699,0.2823864928520957,True,True,False,2 vs 1,0.20-0.35
2012,2012_R23_richmond_v_port_adelaide_2012-09-02,1,True,True,True,0.022429786779205874,0.33641809870956935,True,True,True,all agree,<0.10
2012,2012_R2_adelaide_v_western_bulldogs_2012-04-07,1,True,True,True,0.1201505215038905,0.4287786208108937,True,True,True,all agree,0.10-0.20
2012,2012_R2_brisbane_lions_v_carlton_2012-04-05,1,True,True,True,0.23823667655209868,0.6139735777061274,True,True,True,all agree,0.20-0.35
2012,2012_R2_collingwood_v_richmond_2012-04-07,2,False,False,False,0.08135488834010274,0.27032400137081153,False,False,False,2 vs 1,<0.10
2012,2012_R2_essendon_v_port_adelaide_2012-04-07,2,False,True,False,0.17923795840419426,0.36267496487161205,False,True,False,2 vs 1,0.10-0.20
2012,2012_R2_geelong_v_hawthorn_2012-04-09,1,False,False,False,0.10917114595452901,0.31103042316802904,False,False,False,all agree,0.10-0.20
2012,2012_R2_north_melbourne_v_greater_western_sydney_2012-04-08,1,False,False,False,0.056897695135005144,0.4720002167283839,False,False,False,all agree,<0.10
2012,2012_R2_st_kilda_v_gold_coast_2012-04-08,2,True,True,False,0.11940635532526533,0.2459868700538271,True,False,False,2 vs 1,0.10-0.20
2012,2012_R2_sydney_v_fremantle_2012-04-07,1,True,True,True,0.020831389157228264,0.7572823023467755,True,True,True,all agree,<0.10
2012,2012_R2_west_coast_v_melbourne_2012-04-07,1,False,False,False,0.17754064111871815,0.4362699498991091,False,False,False,all agree,0.10-0.20
2012,2012_R3_carlton_v_collingwood_2012-04-13,1,False,False,False,0.0763176300680094,0.5481339567204674,False,False,False,all agree,<0.10
2012,2012_R3_fremantle_v_brisbane_lions_2012-04-14,1,False,False,False,0.06366084222277221,0.2545992831911184,False,False,False,all agree,<0.10
2012,2012_R3_gold_coast_v_essendon_2012-04-14,1,True,True,True,0.2936963084283317,0.8693504735504164,True,True,True,all agree,0.20-0.35
2012,2012_R3_greater_western_sydney_v_west_coast_2012-04-15,1,True,True,True,0.211154401010404,0.5769306604305927,True,True,True,all agree,0.20-0.35
2012,2012_R3_hawthorn_v_adelaide_2012-04-15,2,True,True,False,0.17813124991344662,0.22916300984012036,True,True,False,2 vs 1,0.10-0.20
2012,2012_R3_north_melbourne_v_geelong_2012-04-15,2,True,True,False,0.12139414634198073,0.271450231475973,False,True,False,2 vs 1,0.10-0.20
2012,2012_R3_port_adelaide_v_sydney_2012-04-14,1,False,False,False,0.2509440010502207,0.40313731482730847,False,False,False,all agree,0.20-0.35
2012,2012_R3_richmond_v_melbourne_2012-04-14,1,True,True,True,0.02896207284796193,0.32884134551110117,True,True,True,all agree,<0.10
2012,2012_R3_western_bulldogs_v_st_kilda_2012-04-14,1,True,True,True,0.16761973786386147,0.3275429916955881,True,True,True,all agree,0.10-0.20
2012,2012_R4_adelaide_v_greater_western_sydney_2012-04-21,2,False,False,False,0.27238312009322424,0.22612950405493595,False,False,False,2 vs 1,0.20-0.35
2012,2012_R4_brisbane_lions_v_gold_coast_2012-04-21,1,True,True,True,0.061090948979049764,0.749423676242745,True,True,True,all agree,<0.10
2012,2012_R4_carlton_v_essendon_2012-04-21,3,False,True,False,0.10439260212290336,0.3152284053864527,False,True,False,all differ,0.10-0.20
2012,2012_R4_collingwood_v_port_adelaide_2012-04-21,1,False,False,False,0.041430624025762364,0.4869594345144663,False,False,False,all agree,<0.10
2012,2012_R4_geelong_v_richmond_2012-04-22,1,False,False,False,0.3685563313656781,0.3873076497178481,False,False,False,all agree,>0.35
2012,2012_R4_melbourne_v_western_bulldogs_2012-04-22,2,False,True,False,0.10021333037406538,0.30877037680308467,False,True,False,2 vs 1,0.10-0.20
2012,2012_R4_st_kilda_v_fremantle_2012-04-20,1,True,True,True,0.2099458303246884,0.38159633638643325,True,True,True,all agree,0.20-0.35
2012,2012_R4_sydney_v_north_melbourne_2012-04-22,1,False,False,False,0.17660767917802628,0.3743050854508388,False,False,False,all agree,0.10-0.20
2012,2012_R4_west_coast_v_hawthorn_2012-04-21,1,True,True,True,0.09962510921387036,0.5433027671077011,True,True,True,all agree,<0.10
