model,correct_3,a3_in_top2,a3_in_top3,exact_321,unordered_top3,log_loss_p3,brier_p3,ece_p3,season_mae,season_rmse,spearman,rank_mae_top30,top3_hit,top5_hit,top10_hit,winner_correct,correct_3_sd,log_loss_p3_sd,season_mae_sd,n_seasons,n_matches,window_seasons
A role-free,0.592718518090141,0.7802162554483169,0.8757311955722903,0.0936024575579537,0.24077031627241294,1.2751499682738,0.012543243260061464,0.004745201038418867,0.7591060464462406,1.5512424097158555,0.7505073780843682,10.166646665640975,0.6055555555555555,0.6384920634920636,0.695858585858586,0.3333333333333333,0.05418063083646465,0.15028311821551255,0.07623067611101868,15.0,2960.0,all (2012-2026)
"A (current, with role)",0.5930767465813618,0.7792724873813324,0.8738083139241174,0.09461253234086135,0.23808964358511917,1.2710974505539467,0.012508851406430037,0.004751824051485397,0.7537522636728529,1.5384139524239742,0.7508692562096525,10.095652920472654,0.5833333333333334,0.6289682539682538,0.689191919191919,0.3333333333333333,0.056458734462946795,0.14861639817304362,0.07276760001673847,15.0,2960.0,all (2012-2026)
A role-free,0.5814229249011859,0.7646025472112429,0.8646903820816864,0.08006148440931049,0.22512077294685992,1.303294676639256,0.012371232503442726,0.003625561734403521,0.7873804229936432,1.6777132542637445,0.7295890428080716,9.48346616065781,0.5999999999999999,0.6514285714285715,0.72,0.2,0.07005710588066227,0.20571259994174168,0.10362384706064387,5.0,1026.0,recent (2022-2026)
"A (current, with role)",0.5891523935002196,0.7655248133509003,0.8626701800614844,0.08480456741326306,0.22213438735177865,1.301674397167632,0.012334229973295975,0.0035962243722397523,0.7785940904870332,1.6539068820813572,0.7298559373174575,9.469411764705882,0.5999999999999999,0.6228571428571429,0.72,0.2,0.07220699506043725,0.20399138298046293,0.09913269661234148,5.0,1026.0,recent (2022-2026)
A role-free,0.5860562452277046,0.7765947112377585,0.8716857702732785,0.08821105269753148,0.23243334438434857,1.2976953454776539,0.012757058753097536,0.004646682937779679,0.767157324626948,1.5632190332500617,0.7533781878266741,10.480393316873394,0.6011904761904762,0.6228741496598639,0.6884199134199135,0.2857142857142857,0.049793915744160644,0.12873935110558343,0.07248344285474902,14.0,2753.0,pre-2026 (2012-2025)
"A (current, with role)",0.5850597992184708,0.7748934000410755,0.8696255399359505,0.08860314455430453,0.23059639176390442,1.2936773123284802,0.01272858938812506,0.004663460568602727,0.7620548093693592,1.5507131823806848,0.7536785224701724,10.388199557649273,0.5773809523809524,0.6228741496598639,0.6884199134199134,0.2857142857142857,0.049509614508768764,0.12655715082803895,0.06811286773961471,14.0,2753.0,pre-2026 (2012-2025)
