player_id,player_name,team_id,prob_winner,prob_top2,prob_top3,prob_top5,prob_top7,prob_top10,mean_votes
12580,Ben McKay,essendon,0.0,0.0,0.0,0.0,0.0,0.0,0.31915
12932,Brayden Cook,adelaide,0.0,0.0,0.0,0.0,0.0,0.0,0.3135
12704,Jack Lukosius,port_adelaide,0.0,0.0,0.0,0.0,0.0,0.0,0.3114
12422,Darcy Byrne-Jones,port_adelaide,0.0,0.0,0.0,0.0,0.0,0.0,0.3079
12952,Jake Soligo,adelaide,0.0,0.0,0.0,0.0,0.0,0.0,0.3034
12937,Brodie Kemp,carlton,0.0,0.0,0.0,0.0,0.0,0.0,0.30075
13348,Jack Ough,greater_western_sydney,0.0,0.0,0.0,0.0,0.0,0.0,0.30015
12175,Zac Williams,carlton,0.0,0.0,0.0,0.0,0.0,0.0,0.29565
12268,Jake Lloyd,sydney,0.0,0.0,0.0,0.0,0.0,0.0,0.2913
12875,Heath Chapman,fremantle,0.0,0.0,0.0,0.0,0.0,0.0,0.2912
12994,Matt Roberts,sydney,0.0,0.0,0.0,0.0,0.0,0.0,0.28325
12902,Hugo Ralphsmith,richmond,0.0,0.0,0.0,0.0,0.0,0.0,0.2773
13247,Jobe Shanahan,west_coast,0.0,0.0,0.0,0.0,0.0,0.0,0.27695
12696,Xavier Duursma,essendon,0.0,0.0,0.0,0.0,0.0,0.0,0.27405
12276,Blake Acres,carlton,0.0,0.0,0.0,0.0,0.0,0.0,0.272
12889,Zach Reid,essendon,0.0,0.0,0.0,0.0,0.0,0.0,0.26825
12778,Trent Rivers,melbourne,0.0,0.0,0.0,0.0,0.0,0.0,0.2609
13285,Mitchell Edwards,geelong,0.0,0.0,0.0,0.0,0.0,0.0,0.25955
12083,Jamie Elliott,collingwood,0.0,0.0,0.0,0.0,0.0,0.0,0.2591
13340,Sam Swadling,collingwood,0.0,0.0,0.0,0.0,0.0,0.0,0.25345
13114,Jed Walter,gold_coast,0.0,0.0,0.0,0.0,0.0,0.0,0.25235
12843,Finn Maginness,hawthorn,0.0,0.0,0.0,0.0,0.0,0.0,0.24645
13232,Leo Lombard,gold_coast,0.0,0.0,0.0,0.0,0.0,0.0,0.24475
13204,Isaiah Dudley,fremantle,0.0,0.0,0.0,0.0,0.0,0.0,0.2434
12629,Isaac Cumming,adelaide,0.0,0.0,0.0,0.0,0.0,0.0,0.23575
