player_id,player_name,team_id,prob_winner,prob_top2,prob_top3,prob_top5,prob_top7,prob_top10,mean_votes
13160,Lawson Humphries,geelong,0.0,0.0,0.0,0.0,0.0,0.0,2.07128
12903,Malcolm Rosas,sydney,0.0,0.0,0.0,0.0,0.0,0.0,2.05147
12871,Tanner Bruhn,geelong,0.0,0.0,0.0,0.0,0.0,0.0,2.03999
12598,Bayley Fritsch,melbourne,0.0,0.0,0.0,0.0,0.0,0.0,1.98175
13240,Tom McCarthy,west_coast,0.0,0.0,0.0,0.0,0.0,0.0,1.98164
12873,Francis Evans,carlton,0.0,0.0,0.0,0.0,0.0,0.0,1.96951
12502,Jy Simpkin,north_melbourne,0.0,0.0,0.0,0.0,0.0,0.0,1.92224
12418,Jayden Short,richmond,0.0,0.0,0.0,0.0,0.0,0.0,1.91397
12495,Dan Houston,collingwood,0.0,0.0,0.0,0.0,0.0,0.0,1.8764
12291,Daniel McStay,collingwood,0.0,0.0,0.0,0.0,0.0,0.0,1.85163
13139,Joe Richards,port_adelaide,0.0,0.0,0.0,0.0,0.0,0.0,1.78924
13197,Levi Ashcroft,brisbane_lions,0.0,0.0,0.0,0.0,0.0,0.0,1.78304
13047,Matthew Johnson,fremantle,0.0,0.0,0.0,0.0,0.0,0.0,1.7699
12937,Brodie Kemp,carlton,0.0,0.0,0.0,0.0,0.0,0.0,1.76666
12690,Tom Atkins,geelong,0.0,0.0,0.0,0.0,0.0,0.0,1.76389
12408,Josh Dunkley,brisbane_lions,0.0,0.0,0.0,0.0,0.0,0.0,1.74815
12393,Ed Langdon,melbourne,0.0,0.0,0.0,0.0,0.0,0.0,1.73183
12653,Harry Petty,melbourne,0.0,0.0,0.0,0.0,0.0,0.0,1.70657
12300,Tim Membrey,collingwood,0.0,0.0,0.0,0.0,0.0,0.0,1.66583
12061,Jack Crisp,collingwood,0.0,0.0,0.0,0.0,0.0,0.0,1.65446
13031,Cam Mackenzie,hawthorn,0.0,0.0,0.0,0.0,0.0,0.0,1.64904
13107,Colby McKercher,north_melbourne,0.0,0.0,0.0,0.0,0.0,0.0,1.63726
12028,Stephen Coniglio,greater_western_sydney,0.0,0.0,0.0,0.0,0.0,0.0,1.63118
12851,Oliver Henry,geelong,0.0,0.0,0.0,0.0,0.0,0.0,1.60741
12417,Marc Pittonet,carlton,0.0,0.0,0.0,0.0,0.0,0.0,1.58989
12150,Ollie Wines,port_adelaide,0.0,0.0,0.0,0.0,0.0,0.0,1.56997
12433,Aliir Aliir,port_adelaide,0.0,0.0,0.0,0.0,0.0,0.0,1.56877
12948,Mitch Owens,st_kilda,0.0,0.0,0.0,0.0,0.0,0.0,1.52516
12505,Tom Stewart,geelong,0.0,0.0,0.0,0.0,0.0,0.0,1.51929
12518,Hugh McCluggage,brisbane_lions,0.0,0.0,0.0,0.0,0.0,0.0,1.51209
12498,Ben Ainsworth,carlton,0.0,0.0,0.0,0.0,0.0,0.0,1.47477
12485,Mabior Chol,hawthorn,0.0,0.0,0.0,0.0,0.0,0.0,1.43374
12609,Jack Higgins,st_kilda,0.0,0.0,0.0,0.0,0.0,0.0,1.42284
13148,Nate Caddy,essendon,0.0,0.0,0.0,0.0,0.0,0.0,1.37911
12542,Luke Ryan,fremantle,0.0,0.0,0.0,0.0,0.0,0.0,1.34861
12777,Hayden Young,fremantle,0.0,0.0,0.0,0.0,0.0,0.0,1.34637
12413,Callum Mills,sydney,0.0,0.0,0.0,0.0,0.0,0.0,1.28952
11905,Jack Darling,north_melbourne,0.0,0.0,0.0,0.0,0.0,0.0,1.28837
12912,Josh Worrell,adelaide,0.0,0.0,0.0,0.0,0.0,0.0,1.27254
12509,Will Hayward,carlton,0.0,0.0,0.0,0.0,0.0,0.0,1.26805
12558,Josh Battle,hawthorn,0.0,0.0,0.0,0.0,0.0,0.0,1.23912
12824,Sam Flanders,st_kilda,0.0,0.0,0.0,0.0,0.0,0.0,1.23166
12403,Daniel Rioli,gold_coast,0.0,0.0,0.0,0.0,0.0,0.0,1.22731
12441,Bailey Williams,western_bulldogs,0.0,0.0,0.0,0.0,0.0,0.0,1.2148
12166,Jack Macrae,st_kilda,0.0,0.0,0.0,0.0,0.0,0.0,1.20667
12567,Will Setterfield,essendon,0.0,0.0,0.0,0.0,0.0,0.0,1.19374
12357,Karl Amon,hawthorn,0.0,0.0,0.0,0.0,0.0,0.0,1.16156
13101,Harvey Thomas,greater_western_sydney,0.0,0.0,0.0,0.0,0.0,0.0,1.12459
12578,Patrick Lipinski,collingwood,0.0,0.0,0.0,0.0,0.0,0.0,1.09331
13022,Jai Serong,sydney,0.0,0.0,0.0,0.0,0.0,0.0,1.07712
12434,Ben Keays,adelaide,0.0,0.0,0.0,0.0,0.0,0.0,1.0722
11751,Steele Sidebottom,collingwood,0.0,0.0,0.0,0.0,0.0,0.0,1.06369
12998,Massimo DAmbrosio,hawthorn,0.0,0.0,0.0,0.0,0.0,0.0,1.0634
