player_id,n_matches,mean_expected,mean_actual,bias
11728,62,0.6815550160470539,0.6935483870967742,-0.011993371049720314
12359,82,0.012429406453679563,0.024390243902439025,-0.011960837448759462
12444,129,0.01914757116307098,0.031007751937984496,-0.011860180774913517
12952,70,0.17387017963081772,0.18571428571428572,-0.011844106083468003
12402,181,0.04370250385526711,0.055248618784530384,-0.011546114929263274
12443,49,0.02937852528954846,0.04081632653061224,-0.011437801241063781
11952,37,0.09676647899071893,0.10810810810810811,-0.011341629117389188
11851,38,0.015008961261760186,0.02631578947368421,-0.011306828211924023
12416,51,0.00860504734069314,0.0196078431372549,-0.011002795796561762
11884,150,0.3558220303781214,0.36666666666666664,-0.010844636288545262
12756,64,0.020784775316007767,0.03125,-0.010465224683992233
12584,105,0.06575990612065048,0.0761904761904762,-0.010430570069825715
12205,99,0.09077050244512432,0.10101010101010101,-0.010239598564976693
12026,178,0.02971532337607462,0.03932584269662921,-0.009610519320554591
12228,43,0.06038350566197115,0.06976744186046512,-0.009383936198493967
11947,93,0.02301344518684238,0.03225806451612903,-0.009244619329286653
12366,133,0.126112387883337,0.13533834586466165,-0.00922595798132464
12877,36,0.01892396384593377,0.027777777777777776,-0.008853813931844007
11842,132,0.059372820323683295,0.06818181818181818,-0.008808997858134882
12157,64,0.006867499048682758,0.015625,-0.008757500951317242
11666,152,0.3993578303692828,0.40789473684210525,-0.008536906472822459
11602,49,0.05294827572159564,0.061224489795918366,-0.008276214074322726
12481,101,0.13082093487113902,0.13861386138613863,-0.007792926514999604
12800,58,0.061222678995732735,0.06896551724137931,-0.007742838245646574
12385,140,0.07806596744725601,0.08571428571428572,-0.007648318267029705
13070,39,0.0182536656764798,0.02564102564102564,-0.007387359964545839
12938,37,0.019642167981866698,0.02702702702702703,-0.007384859045160331
11645,77,0.14854160246603867,0.15584415584415584,-0.007302553378117166
11832,85,0.1457045219990119,0.15294117647058825,-0.0072366544715763426
12931,66,0.038231388957407256,0.045454545454545456,-0.0072231564971382
12719,27,0.030075769208738366,0.037037037037037035,-0.006961267828298669
3958,52,0.05089446116849641,0.057692307692307696,-0.006797846523811282
13033,51,0.013000570959264804,0.0196078431372549,-0.0066072721779900975
11904,175,0.48483742888534803,0.49142857142857144,-0.006591142543223405
1105,75,0.6470934735636354,0.6533333333333333,-0.006239859769697875
12262,87,0.20078446528511287,0.20689655172413793,-0.006112086439025055
12876,73,0.007713383408470802,0.0136986301369863,-0.005985246728515498
11915,82,0.030606218624209043,0.036585365853658534,-0.005979147229449491
4148,107,0.2838012308304766,0.2897196261682243,-0.005918395337747684
11825,108,0.021903788671939903,0.027777777777777776,-0.005873989105837873
11859,143,0.02909181277111285,0.03496503496503497,-0.005873222193922119
12575,89,0.08409539323940017,0.0898876404494382,-0.005792247210038029
12644,103,0.05257539643223366,0.05825242718446602,-0.005677030752232359
12967,61,0.09286882468435427,0.09836065573770492,-0.005491831053350646
12351,153,0.04687346093446941,0.05228758169934641,-0.0054141207648769965
12144,78,0.033057944345271095,0.038461538461538464,-0.005403594116267368
12689,121,0.11868627794005314,0.12396694214876033,-0.005280664208707195
11641,23,0.03849396779134993,0.043478260869565216,-0.004984293078215289
11555,107,0.03241801014075535,0.037383177570093455,-0.004965167429338106
12084,85,0.03034528566612246,0.03529411764705882,-0.004948831980936364
11576,167,0.18069350900454736,0.18562874251497005,-0.004935233510422687
12992,29,0.06404556568377663,0.06896551724137931,-0.004919951557602678
12090,118,0.04635395824517143,0.05084745762711865,-0.004493499381947215
