season,player_id,predicted_total,actual_total,test_season,error,actual_rank,predicted_rank
2018,11934,0.7799193063467924,0,2018,0.7799193063467924,204,219.0
2018,11937,1.583341426929014,3,2018,-1.416658573070986,101,153.0
2018,11938,0.7565314715725031,1,2018,-0.2434685284274969,165,223.0
2018,11940,0.8782287084350784,1,2018,-0.12177129156492161,165,208.0
2018,11941,3.014584097100311,6,2018,-2.985415902899689,62,100.0
2018,11942,1.1925630006415684,1,2018,0.1925630006415684,165,183.0
2018,11947,0.0474551176092093,0,2018,0.0474551176092093,204,423.0
2018,11948,2.9441499843315517,5,2018,-2.0558500156684483,79,106.0
2018,11952,2.6532784852463176,4,2018,-1.3467215147536824,86,111.0
2018,11953,9.396228684557213,8,2018,1.3962286845572134,44,33.0
2018,11954,7.314074758879246,7,2018,0.3140747588792463,53,51.0
2018,11955,0.09442646352811429,0,2018,0.09442646352811429,204,374.0
2018,11960,0.03950537343970981,0,2018,0.03950537343970981,204,437.0
2018,11966,12.029480182481855,20,2018,-7.970519817518145,4,24.0
2018,11967,1.2565933960080145,0,2018,1.2565933960080145,204,178.0
2018,11973,1.1986963054136583,0,2018,1.1986963054136583,204,182.0
2018,11974,0.9397989458776647,0,2018,0.9397989458776647,204,203.0
2018,11987,0.6619173732505397,0,2018,0.6619173732505397,204,231.0
2018,11989,0.3455593252592047,0,2018,0.3455593252592047,204,293.0
2018,11991,0.007318924396394182,0,2018,0.007318924396394182,204,510.0
2018,11992,0.02543030840350285,0,2018,0.02543030840350285,204,460.0
2018,11994,2.991132278948176,0,2018,2.991132278948176,204,103.0
2018,12002,1.4546906424815482,3,2018,-1.5453093575184518,101,161.0
2018,12003,0.42295128720816366,0,2018,0.42295128720816366,204,275.0
2018,12008,0.025746807232628566,0,2018,0.025746807232628566,204,456.0
2018,12009,4.866870735145897,4,2018,0.8668707351458966,86,73.0
2018,12010,6.534891771488035,6,2018,0.5348917714880352,62,55.0
2018,12014,0.005418701151426565,0,2018,0.005418701151426565,204,513.0
2018,12015,0.685128525523308,0,2018,0.685128525523308,204,229.0
2018,12016,0.46791766150135783,0,2018,0.46791766150135783,204,262.0
2018,12017,2.6523350425579917,3,2018,-0.3476649574420083,101,112.0
2018,12020,0.00998927185748349,0,2018,0.00998927185748349,204,505.0
2018,12021,0.043850601875945215,0,2018,0.043850601875945215,204,428.0
2018,12022,3.7806744446968796,10,2018,-6.21932555530312,32,86.0
2018,12023,0.09736245816815213,0,2018,0.09736245816815213,204,371.0
2018,12024,0.7363635601271822,0,2018,0.7363635601271822,204,224.0
2018,12025,0.36024987664212405,0,2018,0.36024987664212405,204,287.0
2018,12026,0.8378034848821925,3,2018,-2.1621965151178077,101,211.0
2018,12027,0.6547080265027014,0,2018,0.6547080265027014,204,232.0
2018,12028,11.432065384302538,9,2018,2.432065384302538,39,28.0
2018,12029,4.9094708887157,11,2018,-6.0905291112843,26,71.0
2018,12030,0.00030736387139628196,0,2018,0.00030736387139628196,204,548.0
2018,12031,0.17215107217080894,0,2018,0.17215107217080894,204,336.0
2018,12032,0.9870925750667603,0,2018,0.9870925750667603,204,198.0
2018,12034,1.0069219821330206,0,2018,1.0069219821330206,204,193.0
2018,12035,2.8155148817096625,2,2018,0.8155148817096625,135,108.0
2018,12041,0.08050819795271262,0,2018,0.08050819795271262,204,388.0
2018,12043,0.01781978672710663,0,2018,0.01781978672710663,204,478.0
2018,12047,5.634181866907747,4,2018,1.6341818669077472,86,63.0
2018,12050,0.2693554153391009,0,2018,0.2693554153391009,204,311.0
2018,12051,0.027915918895101702,0,2018,0.027915918895101702,204,453.0
2018,12052,0.38104426515543965,0,2018,0.38104426515543965,204,282.0
2018,12053,0.018057142987996603,0,2018,0.018057142987996603,204,477.0
2018,12054,9.953291370577434,8,2018,1.9532913705774337,44,31.0
2018,12055,15.385299074090716,11,2018,4.385299074090716,26,13.0
2018,12060,0.4918639548178733,1,2018,-0.5081360451821266,165,256.0
2018,12061,3.1198066335637393,0,2018,3.1198066335637393,204,97.0
2018,12065,0.001688869066116352,0,2018,0.001688869066116352,204,536.0
2018,12066,9.5700627416273,6,2018,3.5700627416273,62,32.0
2018,12067,5.167840872919572,2,2018,3.167840872919572,135,67.0
2018,12068,1.2783062451515703,2,2018,-0.7216937548484297,135,175.0
2018,12074,4.037930680639686,3,2018,1.0379306806396862,101,83.0
2018,12075,0.05451264488341407,0,2018,0.05451264488341407,204,413.0
2018,12076,8.531355640110313,6,2018,2.5313556401103128,62,37.0
2018,12080,0.7575344395156335,1,2018,-0.24246556048436652,165,221.0
2018,12082,0.025452992887789724,0,2018,0.025452992887789724,204,458.0
2018,12084,0.14044494773242625,3,2018,-2.8595550522675737,101,345.0
2018,12087,16.06866157924724,15,2018,1.068661579247241,14,11.0
2018,12088,0.5510302741203977,0,2018,0.5510302741203977,204,247.0
2018,12090,0.0003874866369123608,0,2018,0.0003874866369123608,204,545.0
2018,12091,0.9262009213540775,5,2018,-4.073799078645923,79,204.0
2018,12093,0.1465831778974919,0,2018,0.1465831778974919,204,342.0
2018,12096,0.3574280026790357,0,2018,0.3574280026790357,204,288.0
2018,12099,0.3562868535937094,0,2018,0.3562868535937094,204,290.0
2018,12104,0.010438800792143819,0,2018,0.010438800792143819,204,504.0
2018,12106,0.33329875298006045,0,2018,0.33329875298006045,204,296.0
2018,12107,0.29049567330379816,0,2018,0.29049567330379816,204,303.0
2018,12109,0.4282869120889573,0,2018,0.4282869120889573,204,271.0
2018,12114,0.1755012943779152,0,2018,0.1755012943779152,204,335.0
2018,12119,0.11695192834078305,0,2018,0.11695192834078305,204,361.0
2018,12122,1.9321146534361604,3,2018,-1.0678853465638396,101,138.0
2018,12125,0.08071330725254718,0,2018,0.08071330725254718,204,386.0
2018,12126,0.00015261515916512752,0,2018,0.00015261515916512752,204,551.0
2018,12132,8.143969511672308,4,2018,4.143969511672308,86,41.0
2018,12136,0.00022414902854901502,0,2018,0.00022414902854901502,204,550.0
2018,12137,0.13151569131199345,0,2018,0.13151569131199345,204,350.0
2018,12140,1.304129893796984,1,2018,0.3041298937969841,165,174.0
2018,12141,6.520356389180399,11,2018,-4.479643610819601,26,56.0
2018,12142,0.039605035741863484,0,2018,0.039605035741863484,204,436.0
2018,12143,7.225406118390507,16,2018,-8.774593881609494,11,52.0
2018,12144,1.9482384425576158,3,2018,-1.0517615574423842,101,137.0
2018,12147,2.122124907415962,4,2018,-1.8778750925840382,86,130.0
2018,12150,13.40899048684736,14,2018,-0.59100951315264,18,17.0
2018,12151,0.02841322331136367,0,2018,0.02841322331136367,204,452.0
2018,12153,0.6010166097250902,0,2018,0.6010166097250902,204,240.0
2018,12154,2.073659877602644,0,2018,2.073659877602644,204,132.0
2018,12157,0.035995078522969584,0,2018,0.035995078522969584,204,442.0
2018,12158,8.47804580873037,6,2018,2.4780458087303696,62,39.0
2018,12159,0.0004512009370414492,0,2018,0.0004512009370414492,204,544.0
2018,12160,0.00024198696373833558,0,2018,0.00024198696373833558,204,549.0
2018,12162,0.01346426131777511,0,2018,0.01346426131777511,204,492.0
2018,12163,0.2160917868633609,0,2018,0.2160917868633609,204,324.0
2018,12165,12.066676488784234,19,2018,-6.933323511215766,5,23.0
2018,12166,22.29163669673499,14,2018,8.29163669673499,18,3.0
2018,12167,3.0533766412559995,1,2018,2.0533766412559995,165,99.0
2018,12168,0.628126729151984,0,2018,0.628126729151984,204,238.0
2018,12174,1.1240897274793353,2,2018,-0.8759102725206647,135,188.0
2018,12177,3.1037635491202806,2,2018,1.1037635491202806,135,98.0
2018,12180,0.022230221945494084,0,2018,0.022230221945494084,204,464.0
2018,12181,0.09889190217038392,0,2018,0.09889190217038392,204,368.0
2018,12182,0.06436381471662965,0,2018,0.06436381471662965,204,406.0
2018,12184,0.020520878980049038,0,2018,0.020520878980049038,204,470.0
2018,12185,0.1520101724427135,0,2018,0.1520101724427135,204,341.0
2018,12187,0.9072163859113719,0,2018,0.9072163859113719,204,205.0
2018,12188,0.35111618087048485,0,2018,0.35111618087048485,204,291.0
2018,12190,0.09043977708964235,0,2018,0.09043977708964235,204,377.0
2018,12196,39.09195277038311,25,2018,14.09195277038311,1,1.0
2018,12199,0.07054339625816956,0,2018,0.07054339625816956,204,399.0
2018,12202,0.005376787867407405,0,2018,0.005376787867407405,204,514.0
2018,12203,7.679879362016945,9,2018,-1.320120637983055,39,45.0
2018,12205,0.9538268012007913,0,2018,0.9538268012007913,204,202.0
2018,12210,0.2807306212871806,0,2018,0.2807306212871806,204,307.0
2018,12212,0.022163331248758713,0,2018,0.022163331248758713,204,466.0
2018,12214,0.018719796819922033,0,2018,0.018719796819922033,204,473.0
2018,12217,21.55445952696008,17,2018,4.5544595269600805,9,4.0
2018,12222,0.022254481896369693,0,2018,0.022254481896369693,204,463.0
2018,12228,0.0023648375308806687,0,2018,0.0023648375308806687,204,531.0
2018,12232,0.09607076393455763,0,2018,0.09607076393455763,204,372.0
2018,12233,0.6648337468655012,1,2018,-0.33516625313449877,165,230.0
2018,12234,0.01828497030702698,0,2018,0.01828497030702698,204,476.0
2018,12236,0.39082950705156216,1,2018,-0.6091704929484378,165,279.0
2018,12237,0.5939791631972031,0,2018,0.5939791631972031,204,242.0
2018,12238,0.30045799554264063,0,2018,0.30045799554264063,204,302.0
2018,12239,0.04952758347692482,0,2018,0.04952758347692482,204,417.0
2018,12241,12.004028219516913,10,2018,2.004028219516913,32,25.0
2018,12242,0.15889893074523448,0,2018,0.15889893074523448,204,338.0
2018,12245,0.04108704196178573,0,2018,0.04108704196178573,204,434.0
2018,12246,1.8159938348732125,0,2018,1.8159938348732125,204,146.0
2018,12247,0.5542631760673937,0,2018,0.5542631760673937,204,246.0
2018,12249,1.8052448843428897,2,2018,-0.19475511565711034,135,147.0
2018,12250,0.24834230461034357,0,2018,0.24834230461034357,204,315.0
2018,12252,0.3807049570760032,0,2018,0.3807049570760032,204,283.0
2018,12253,4.0531685806749485,3,2018,1.0531685806749485,101,82.0
2018,12255,10.629337499704988,10,2018,0.6293374997049881,32,29.0
2018,12256,0.04195099055858271,0,2018,0.04195099055858271,204,433.0
2018,12258,13.115319827336055,8,2018,5.115319827336055,44,19.0
2018,12261,15.412042637884362,18,2018,-2.587957362115638,7,12.0
2018,12262,1.3964207072992152,4,2018,-2.603579292700785,86,166.0
2018,12263,0.20367273737508312,0,2018,0.20367273737508312,204,326.0
2018,12264,0.4078673365136422,0,2018,0.4078673365136422,204,277.0
2018,12265,1.392897775075882,1,2018,0.39289777507588197,165,167.0
2018,12267,0.5445531009029476,0,2018,0.5445531009029476,204,248.0
2018,12268,10.395336534920858,5,2018,5.395336534920858,79,30.0
2018,12269,7.35241418612668,9,2018,-1.6475858138733201,39,50.0
2018,12270,0.22306075751362822,0,2018,0.22306075751362822,204,322.0
2018,12272,2.316947621140008,2,2018,0.3169476211400082,135,124.0
2018,12273,1.9146686156650277,6,2018,-4.085331384334973,62,139.0
2018,12274,0.7887248443202594,0,2018,0.7887248443202594,204,217.0
2018,12276,0.3495150146944829,0,2018,0.3495150146944829,204,292.0
2018,12277,0.19047856330962212,0,2018,0.19047856330962212,204,329.0
2018,12278,0.07277108012819661,0,2018,0.07277108012819661,204,396.0
2018,12282,1.4229459238424138,0,2018,1.4229459238424138,204,163.0
2018,12283,2.0919223846117663,0,2018,2.0919223846117663,204,131.0
2018,12286,0.18502519435330542,0,2018,0.18502519435330542,204,331.0
2018,12287,0.04950983186335656,0,2018,0.04950983186335656,204,418.0
2018,12288,0.8475062481041351,0,2018,0.8475062481041351,204,210.0
2018,12289,6.276361235991321,6,2018,0.27636123599132123,62,58.0
2018,12291,0.1039049233329593,0,2018,0.1039049233329593,204,366.0
2018,12293,0.04637442304715082,0,2018,0.04637442304715082,204,426.0
2018,12295,0.010935560643399561,0,2018,0.010935560643399561,204,503.0
2018,12296,0.0016451484636252572,0,2018,0.0016451484636252572,204,537.0
2018,12297,0.12049084121660567,0,2018,0.12049084121660567,204,358.0
2018,12300,1.5016351276347717,4,2018,-2.4983648723652285,86,158.0
2018,12302,2.5757642350406336,3,2018,-0.42423576495936643,101,113.0
2018,12304,0.5153960538328078,0,2018,0.5153960538328078,204,253.0
2018,12307,0.410176886283096,0,2018,0.410176886283096,204,276.0
2018,12309,0.031667988997872536,0,2018,0.031667988997872536,204,447.0
2018,12312,0.11835155104155787,0,2018,0.11835155104155787,204,360.0
2018,12315,0.2197316003122753,0,2018,0.2197316003122753,204,323.0
2018,12317,0.43405389115950405,0,2018,0.43405389115950405,204,269.0
2018,12318,4.801960144311985,12,2018,-7.198039855688015,23,75.0
2018,12319,0.0027629176141287775,0,2018,0.0027629176141287775,204,527.0
2018,12320,0.027641826436094544,0,2018,0.027641826436094544,204,454.0
2018,12321,7.65443126578598,5,2018,2.6544312657859797,79,46.0
2018,12322,12.743271618478957,21,2018,-8.256728381521043,3,20.0
2018,12323,0.09450436750332052,0,2018,0.09450436750332052,204,373.0
2018,12324,0.2587992840490985,1,2018,-0.7412007159509015,165,313.0
2018,12325,1.3178372541554413,0,2018,1.3178372541554413,204,171.0
2018,12326,4.9716053210678455,7,2018,-2.0283946789321545,53,69.0
2018,12328,0.034868809220672856,0,2018,0.034868809220672856,204,444.0
2018,12330,0.9928293011877561,3,2018,-2.007170698812244,101,195.0
2018,12331,1.5646691047562544,2,2018,-0.4353308952437456,135,154.0
2018,12332,4.662953771674743,7,2018,-2.3370462283252573,53,78.0
2018,12333,7.080566493441201,12,2018,-4.919433506558799,23,53.0
2018,12334,0.4273369912060368,0,2018,0.4273369912060368,204,272.0
2018,12335,0.2740789947201265,0,2018,0.2740789947201265,204,309.0
2018,12336,0.017227356620865646,0,2018,0.017227356620865646,204,480.0
2018,12337,0.003811684918824407,0,2018,0.003811684918824407,204,521.0
2018,12338,0.050038561913920206,0,2018,0.050038561913920206,204,415.0
2018,12339,0.04925179073338043,0,2018,0.04925179073338043,204,420.0
2018,12340,1.3062890080048946,2,2018,-0.6937109919951054,135,172.0
2018,12343,3.7481708799355733,1,2018,2.7481708799355733,165,87.0
2018,12345,0.0023843480056130956,0,2018,0.0023843480056130956,204,530.0
2018,12346,0.004461361767381479,0,2018,0.004461361767381479,204,520.0
2018,12349,1.1793962113014644,1,2018,0.17939621130146444,165,184.0
2018,12350,0.05727209333550167,0,2018,0.05727209333550167,204,411.0
2018,12351,0.5584820756097719,1,2018,-0.4415179243902281,165,245.0
2018,12352,0.09906324732675498,0,2018,0.09906324732675498,204,367.0
2018,12353,0.042271442041995726,0,2018,0.042271442041995726,204,432.0
2018,12354,0.0675615381359885,0,2018,0.0675615381359885,204,402.0
2018,12356,0.03921622150588622,0,2018,0.03921622150588622,204,438.0
2018,12357,0.018466582228420986,0,2018,0.018466582228420986,204,475.0
2018,12359,0.32228939415013624,2,2018,-1.6777106058498639,135,298.0
2018,12360,0.7870853540477412,0,2018,0.7870853540477412,204,218.0
2018,12361,0.03032651216317637,0,2018,0.03032651216317637,204,449.0
2018,12363,3.187891095284076,2,2018,1.1878910952840762,135,93.0
2018,12366,0.08240800165501215,0,2018,0.08240800165501215,204,383.0
2018,12367,0.8312395930970533,3,2018,-2.1687604069029467,101,212.0
2018,12368,3.5518112596024642,1,2018,2.5518112596024642,165,89.0
2018,12369,0.08135142243240417,0,2018,0.08135142243240417,204,385.0
2018,12370,0.1893650447839635,0,2018,0.1893650447839635,204,330.0
2018,12371,0.597809407279717,0,2018,0.597809407279717,204,241.0
2018,12372,0.005095684628564688,0,2018,0.005095684628564688,204,515.0
2018,12373,0.9719881900102388,1,2018,-0.02801180998976116,165,200.0
2018,12374,5.470643783347757,3,2018,2.4706437833477572,101,64.0
2018,12375,0.13611478225959264,0,2018,0.13611478225959264,204,347.0
2018,12377,0.1261270505116971,0,2018,0.1261270505116971,204,352.0
2018,12379,4.897890951464754,4,2018,0.8978909514647544,86,72.0
2018,12381,3.002155426690809,3,2018,0.002155426690809037,101,101.0
2018,12383,0.616966586304612,0,2018,0.616966586304612,204,239.0
2018,12384,0.4659098976852703,2,2018,-1.5340901023147298,135,263.0
2018,12385,0.7013235485889232,3,2018,-2.298676451411077,101,227.0
2018,12390,0.0013427212798565295,0,2018,0.0013427212798565295,204,539.0
2018,12391,0.4261333395895437,0,2018,0.4261333395895437,204,273.0
2018,12392,0.10686179591879097,0,2018,0.10686179591879097,204,364.0
2018,12393,2.446644601782219,0,2018,2.446644601782219,204,116.0
2018,12394,0.14455207210220394,0,2018,0.14455207210220394,204,343.0
2018,12395,0.008881658938477009,0,2018,0.008881658938477009,204,506.0
2018,12396,0.007657296048906234,0,2018,0.007657296048906234,204,508.0
2018,12397,2.152252159263858,1,2018,1.152252159263858,165,129.0
2018,12400,0.019956081915164178,0,2018,0.019956081915164178,204,471.0
2018,12402,0.02543533839036182,0,2018,0.02543533839036182,204,459.0
2018,12403,0.27204885112983124,1,2018,-0.7279511488701688,165,310.0
2018,12404,1.8309872262569957,2,2018,-0.16901277374300427,135,144.0
2018,12405,1.1735191434318526,2,2018,-0.8264808565681474,135,185.0
2018,12406,0.8707538269879903,0,2018,0.8707538269879903,204,209.0
2018,12407,1.09184356666997,3,2018,-1.90815643333003,101,190.0
2018,12408,3.125755399922674,4,2018,-0.8742446000773261,86,95.0
2018,12409,0.013459450523098696,0,2018,0.013459450523098696,204,493.0
2018,12410,23.016213456688522,13,2018,10.016213456688522,20,2.0
2018,12411,1.8345093458189197,3,2018,-1.1654906541810803,101,143.0
2018,12412,0.5191921342824342,0,2018,0.5191921342824342,204,251.0
2018,12413,0.48442356276427023,3,2018,-2.5155764372357297,101,260.0
2018,12414,0.029225474662975308,0,2018,0.029225474662975308,204,451.0
2018,12415,1.330375539447362,0,2018,1.330375539447362,204,170.0
2018,12416,0.04024766296359107,0,2018,0.04024766296359107,204,435.0
2018,12418,1.7529187560079942,1,2018,0.7529187560079942,165,150.0
