player_id,player_name,team_id,sim_mean_votes,sim_median_votes,sim_mode_votes,sim_p10,sim_p90,sim_p2_5,sim_p97_5,prob_ge_10,prob_ge_15,prob_ge_20,prob_ge_25,prob_ge_30,prob_ge_35,mean_rank,median_rank,prob_rank_1,prob_top3_rank,prob_top10_rank
12504,Tim Taranto,richmond,12.79075,13.0,13,9.0,17.0,7.0,20.0,0.84755,0.2861,0.0271,0.0008,0.0,0.0,33.40545,33.0,0.0,0.0,0.0043
12564,Rowan Marshall,st_kilda,12.64815,13.0,12,9.0,16.0,8.0,18.0,0.8843,0.23855,0.00625,0.0,0.0,0.0,33.4178,33.0,0.0,0.0,0.0003
12535,Shai Bolton,fremantle,12.6214,12.0,12,9.0,16.0,8.0,18.0,0.8969,0.22555,0.01045,0.0002,0.0,0.0,33.45405,33.0,0.0,0.0,0.00105
12610,Zac Bailey,brisbane_lions,11.2696,11.0,11,8.0,15.0,6.0,17.0,0.7194,0.13775,0.00475,0.0,0.0,0.0,37.96035,37.0,0.0,0.0,0.0005
12217,Brodie Grundy,sydney,11.1984,11.0,10,7.0,15.0,6.0,18.0,0.6977,0.14145,0.006,0.0,0.0,0.0,38.5026,37.0,0.0,0.0,0.0003
12849,Sam Berry,adelaide,11.0001,11.0,10,7.0,15.0,5.0,17.0,0.6825,0.122,0.00325,0.0,0.0,0.0,39.0282,38.0,0.0,0.0,0.00025
12025,Toby Greene,greater_western_sydney,10.28285,10.0,10,7.0,14.0,5.0,16.0,0.589,0.07875,0.00165,0.0,0.0,0.0,41.60765,40.0,0.0,0.0,0.00015
12589,Andrew Brayshaw,fremantle,10.20335,10.0,10,6.0,14.0,5.0,17.0,0.57615,0.08945,0.0033,0.0001,0.0,0.0,42.4515,40.0,0.0,0.0,0.00035
12684,Sam Walsh,carlton,9.8109,10.0,9,6.0,14.0,4.0,17.0,0.5178,0.08395,0.00385,5e-05,0.0,0.0,44.9637,42.0,0.0,0.0,0.00055
12969,Finn Callaghan,greater_western_sydney,9.4796,9.0,10,6.0,13.0,4.0,15.0,0.48035,0.04685,0.0008,0.0,0.0,0.0,44.8251,43.0,0.0,0.0,0.0001
12862,Errol Gulden,sydney,9.4516,9.0,9,6.0,13.0,5.0,14.0,0.4866,0.02115,5e-05,0.0,0.0,0.0,44.4708,43.0,0.0,0.0,0.0
12411,George Hewett,carlton,9.14205,9.0,9,6.0,13.0,4.0,15.0,0.42775,0.0251,0.00025,0.0,0.0,0.0,46.3285,44.0,0.0,0.0,0.0
12368,Jack Steele,melbourne,8.6451,8.0,8,5.0,12.0,4.0,14.0,0.35895,0.0206,0.0003,0.0,0.0,0.0,48.9632,46.0,0.0,0.0,0.0
12241,Zach Merrett,essendon,8.4571,8.0,8,5.0,12.0,3.0,15.0,0.3511,0.03365,0.0011,0.0,0.0,0.0,51.5912,47.0,0.0,0.0,0.00015
12318,Jordan de Goey,collingwood,8.0553,8.0,8,5.0,11.0,4.0,13.0,0.2442,0.0032,0.0,0.0,0.0,0.0,50.567,48.0,0.0,0.0,0.0
12925,Sam Durham,essendon,8.0143,8.0,7,5.0,11.0,4.0,13.0,0.2575,0.00665,0.0001,0.0,0.0,0.0,51.57005,49.0,0.0,0.0,0.0
13104,Shaun Mannagh,geelong,8.0072,8.0,8,5.0,11.0,4.0,13.0,0.2295,0.00405,0.0,0.0,0.0,0.0,50.451,48.0,0.0,0.0,0.0
12660,Darcy Cameron,collingwood,7.8935,8.0,8,5.0,11.0,3.0,13.0,0.25175,0.0098,0.0,0.0,0.0,0.0,52.90205,49.0,0.0,0.0,0.0
12890,Jordon Sweet,port_adelaide,7.5711,8.0,7,4.0,11.0,3.0,13.0,0.2306,0.00605,0.0,0.0,0.0,0.0,56.20915,50.0,0.0,0.0,0.0
12331,Touk Miller,gold_coast,7.5267,7.0,7,5.0,10.0,3.0,12.0,0.1857,0.0035,0.0,0.0,0.0,0.0,54.61435,51.0,0.0,0.0,0.0
12955,Josh Ward,hawthorn,6.6166,6.0,6,3.0,10.0,1.0,13.0,0.1565,0.0054,0.0001,0.0,0.0,0.0,66.3724,56.0,0.0,0.0,0.0
12954,Connor Macdonald,hawthorn,6.42295,6.0,6,3.0,10.0,2.0,12.0,0.13835,0.00625,5e-05,0.0,0.0,0.0,67.33305,58.0,0.0,0.0,0.0
13274,Jagga Smith,carlton,6.38225,6.0,6,3.0,10.0,2.0,12.0,0.12915,0.00505,5e-05,0.0,0.0,0.0,69.07945,59.0,0.0,0.0,0.0
12595,Tim Kelly,west_coast,6.2955,6.0,6,3.0,10.0,2.0,12.0,0.1155,0.00305,0.0001,0.0,0.0,0.0,67.85475,59.0,0.0,0.0,5e-05
